Distance,Duration,Reason,Age,Others,Mode,Cost
75,0,visit,6,0,car,30
46,0,visit,2,0,car,10
93,0,visit,1,0,car,100
45,0,visit,6,0,car,140
657,4,visit,4,0,car,650
126,0,visit,3,0,car,80
245,1,visit,4,1,car,325
231,0,visit,3,0,car,175
290,0,visit,6,0,car,60
199,0,visit,6,1,car,30
43,0,visit,4,0,car,17
476,4,visit,6,2,car,200
365,2,visit,3,1,car,120
158,0,visit,6,0,car,290
162,0,visit,6,0,car,80
97,3,visit,2,0,car,631
123,1,visit,2,0,car,35
3340,11,visit,5,0,plane,5746
52,0,visit,5,0,car,40
151,0,visit,6,0,car,60
212,2,visit,6,0,car,619
526,1,visit,4,0,plane,400
67,0,visit,5,0,car,30
109,2,visit,6,0,car,160
97,3,visit,2,0,car,340
70,0,visit,1,0,car,30
205,1,visit,2,0,car,110
54,0,visit,3,0,car,90
69,0,visit,6,1,car,160
86,0,visit,6,0,car,240
172,2,visit,3,0,car,60
373,1,visit,3,1,car,317
119,1,visit,6,0,car,65
899,7,visit,6,0,plane,2500
174,3,visit,3,0,car,1190
81,0,visit,5,0,car,25
63,0,visit,6,0,car,70
3655,7,visit,3,0,plane,1599
538,4,visit,3,0,plane,100
78,0,visit,2,0,car,97
44,0,visit,3,0,car,40
98,0,visit,3,0,car,23
60,0,visit,5,0,car,60
1259,3,visit,5,0,plane,956
260,0,visit,5,1,car,70
109,0,visit,4,0,car,0
363,3,visit,5,0,car,210
48,1,visit,2,0,car,0
42,0,visit,6,0,car,100
82,0,visit,6,0,car,205
376,2,visit,2,0,car,300
1102,10,visit,5,0,car,1964
676,4,visit,5,0,car,240
254,0,visit,4,0,car,125
90,1,visit,4,0,car,188
46,0,visit,6,0,car,10
69,0,visit,5,0,car,145
246,1,visit,4,0,car,340
42,0,visit,3,0,car,50
787,15,visit,5,0,car,2030
55,1,visit,2,0,car,15
102,0,visit,6,0,car,50
45,0,visit,5,0,car,30
149,0,visit,5,0,car,40
54,0,visit,6,0,car,107
168,1,visit,5,0,car,50
247,7,visit,5,0,plane,742
73,0,visit,6,1,car,100
21,1,visit,2,0,car,80
182,1,visit,3,0,car,305
3716,14,visit,5,0,plane,1150
378,2,visit,3,0,car,100
92,0,visit,6,0,car,25
1329,7,visit,6,0,plane,1075
72,0,visit,5,1,car,25
98,0,visit,6,0,car,0
143,0,visit,6,0,car,75
210,2,visit,3,2,car,250
95,1,visit,3,0,car,300
364,1,visit,4,0,car,202
405,2,visit,3,2,car,750
53,0,visit,3,0,car,30
69,1,visit,6,0,car,10
81,0,visit,5,0,car,123
174,2,visit,2,0,car,58
231,2,visit,6,0,car,215
104,1,visit,6,3,car,175
201,0,visit,6,0,car,110
168,1,visit,6,0,car,975
153,1,visit,5,0,car,125
67,0,visit,6,0,car,20
160,2,visit,6,0,car,375
55,0,visit,6,0,car,60
146,0,visit,5,0,car,260
235,1,visit,5,0,car,110
98,0,visit,2,0,car,40
108,0,visit,4,0,car,32
131,0,visit,5,1,car,56
170,2,visit,2,3,car,190
170,1,visit,1,1,car,80
968,7,visit,6,0,car,485
174,1,visit,6,0,car,80
72,0,visit,2,0,car,0
103,9,visit,6,0,car,1800
201,0,visit,4,0,car,95
102,0,visit,4,2,car,100
291,4,visit,2,0,car,400
365,2,visit,2,0,car,600
58,0,visit,3,0,car,45
139,2,visit,4,0,car,60
107,2,visit,6,1,car,65
113,1,visit,4,0,car,36
43,0,visit,6,3,car,217
47,0,visit,2,1,car,30
45,0,visit,5,0,car,22
95,0,visit,5,0,car,100
69,1,visit,5,2,car,690
47,3,visit,6,0,car,340
93,4,visit,1,0,car,30
2379,4,visit,4,0,plane,2020
297,1,visit,5,2,car,720
81,0,visit,6,1,car,60
228,1,visit,3,0,car,65
792,3,visit,3,0,plane,755
42,0,visit,5,1,car,110
126,1,visit,4,2,car,210
111,0,visit,2,0,car,0
431,2,visit,2,0,car,700
156,8,visit,6,0,car,245
172,0,visit,2,0,car,32
130,0,visit,4,0,car,45
172,0,visit,5,0,car,73
313,4,visit,6,0,car,85
156,2,visit,3,0,car,225
396,2,visit,6,0,car,80
135,1,visit,6,0,car,370
713,5,visit,6,0,plane,366
433,11,visit,6,0,car,275
231,10,visit,5,0,car,100
186,4,visit,6,0,car,70
226,1,visit,5,0,car,80
115,0,visit,4,0,car,300
60,0,visit,5,1,car,65
366,2,visit,6,0,car,215
148,2,visit,5,0,car,50
109,0,visit,3,0,car,55
145,0,visit,2,0,car,205
45,1,visit,4,0,car,100
189,4,visit,2,0,car,30
69,0,visit,5,2,car,490
418,2,visit,6,0,car,70
200,1,visit,5,0,car,95
74,1,visit,6,0,car,325
97,0,visit,3,0,car,25
412,2,visit,2,0,car,170
161,3,visit,6,0,car,645
61,0,visit,6,0,car,45
1260,7,visit,6,0,plane,926
61,3,visit,3,0,car,100
98,0,visit,4,1,car,145
67,2,visit,3,1,car,250
79,0,visit,6,0,car,128
44,0,visit,6,0,car,120
123,0,visit,3,0,car,30
168,0,visit,6,0,car,105
63,0,visit,3,0,car,25
155,2,visit,4,0,car,110
38,2,visit,1,0,car,15
76,0,visit,3,0,car,50
599,3,visit,3,0,car,300
266,1,visit,4,0,car,100
3110,10,visit,3,0,plane,1300
176,0,visit,3,0,car,160
59,0,visit,5,1,car,25
98,1,visit,4,0,car,150
146,1,visit,3,0,car,60
714,3,visit,3,0,plane,2500
107,3,visit,6,0,car,83
61,0,visit,6,0,car,10
803,6,visit,5,0,car,880
258,0,visit,4,0,car,125
118,2,visit,5,0,car,60
97,0,visit,3,1,car,41
564,28,visit,6,0,car,760
59,0,visit,3,0,car,40
95,1,visit,2,0,car,110
104,1,visit,2,2,car,80
68,2,visit,5,0,car,210
70,3,visit,5,0,car,330
902,5,visit,3,0,plane,1520
72,0,visit,3,0,car,160
84,0,visit,6,0,car,25
93,1,visit,5,0,car,160
87,1,visit,6,1,car,40
158,0,visit,4,0,car,100
53,0,visit,6,3,car,16
82,0,visit,6,0,car,40
552,0,visit,2,0,car,260
316,3,visit,2,3,car,590
124,1,visit,6,0,car,50
74,1,visit,5,0,car,340
48,0,visit,4,2,car,130
52,0,visit,2,0,car,60
675,2,visit,5,0,plane,1530
72,0,visit,6,0,car,40
154,0,visit,3,0,car,60
172,0,visit,6,2,car,100
74,0,visit,2,1,car,35
3519,13,visit,6,0,car,3500
61,0,visit,6,0,car,65
128,0,visit,5,1,car,100
88,0,visit,2,1,car,60
309,1,visit,4,0,car,470
786,16,visit,3,2,car,1145
491,2,visit,2,2,car,166
120,0,visit,5,1,car,54
113,0,visit,5,0,car,170
175,2,visit,6,1,car,126
127,0,visit,3,0,car,260
105,2,visit,5,0,car,350
99,1,visit,3,0,car,40
63,1,visit,2,0,car,160
114,3,visit,6,0,car,292
205,2,visit,4,0,car,50
843,0,visit,4,0,car,170
174,2,visit,2,1,car,65
107,0,visit,5,0,car,70
118,0,visit,5,0,car,100
113,3,visit,6,0,car,150
1504,10,visit,6,2,plane,1600
675,2,visit,6,0,car,460
45,0,visit,2,0,car,20
168,2,visit,2,1,car,387
176,2,visit,5,1,car,150
135,1,visit,4,0,car,130
348,2,visit,6,3,car,487
229,1,visit,5,0,car,150
39,1,visit,6,0,car,15
179,2,visit,6,0,car,145
136,0,visit,5,0,car,66
75,0,visit,6,1,car,70
51,0,visit,6,0,car,45
281,2,visit,6,0,car,560
100,1,visit,4,0,car,125
153,2,visit,5,0,car,205
57,0,visit,5,0,car,155
201,1,visit,3,0,car,85
1126,8,visit,6,0,car,572
132,2,visit,6,0,car,75
64,0,visit,2,0,car,0
44,0,visit,4,0,car,0
88,3,visit,6,0,car,150
48,0,visit,6,0,car,50
112,2,visit,2,0,car,372
326,2,visit,5,1,car,180
106,0,visit,6,0,car,30
36,2,visit,4,2,car,660
333,0,visit,6,0,car,115
263,1,visit,5,0,car,210
959,1,visit,6,0,car,1212
299,2,visit,5,0,car,1565
43,0,visit,6,0,car,60
46,0,visit,4,0,car,10
39,3,visit,5,1,car,1050
325,4,visit,5,0,car,200
251,8,visit,6,0,car,140
98,0,visit,2,0,car,40
170,0,visit,5,0,car,95
54,0,visit,1,0,car,165
231,0,visit,4,0,car,85
61,0,visit,4,1,car,40
91,0,visit,2,0,car,200
101,0,visit,6,2,car,80
87,0,visit,6,0,car,70
249,0,visit,2,3,car,175
94,0,visit,2,0,car,80
1196,7,visit,1,1,car,320
2523,4,visit,4,2,car,1300
103,3,visit,2,0,car,160
30,1,visit,6,0,car,130
235,0,visit,5,0,car,150
99,3,visit,6,0,car,40
124,1,visit,6,1,car,50
1553,16,visit,6,0,plane,1860
595,3,visit,4,0,car,1700
157,0,visit,4,0,car,115
101,0,visit,6,0,car,30
508,3,visit,6,1,plane,1119
141,1,visit,1,0,car,10
281,0,visit,6,0,car,170
315,3,visit,5,0,car,146
2027,0,visit,6,0,plane,1500
137,1,visit,1,0,car,80
101,0,visit,5,0,car,260
62,0,visit,1,0,car,30
64,0,visit,3,1,car,430
241,2,visit,2,0,car,135
228,1,visit,2,2,car,11
73,0,visit,5,1,car,105
358,4,visit,2,0,car,805
118,0,visit,3,1,car,70
65,0,visit,5,0,car,20
43,2,visit,2,0,car,230
231,2,visit,3,0,car,200
69,0,visit,2,0,car,30
141,0,visit,1,0,car,125
130,0,visit,2,0,car,20
69,0,visit,3,0,car,40
305,6,visit,2,0,car,165
336,1,visit,1,0,car,140
281,0,visit,6,0,car,95
310,0,visit,6,0,car,250
313,2,visit,5,0,car,200
80,1,visit,1,2,car,100
88,0,visit,3,5,car,580
82,1,visit,6,0,car,364
141,2,visit,2,1,car,100
128,0,visit,5,0,car,20
233,1,visit,5,0,car,80
302,3,visit,5,0,car,100
94,3,visit,5,0,car,85
111,0,visit,6,0,car,80
62,2,visit,6,1,car,0
88,0,visit,6,1,car,50
73,0,visit,2,0,car,30
60,0,visit,2,0,car,100
93,0,visit,6,0,car,70
521,2,visit,5,0,car,460
146,0,visit,6,0,car,30
89,0,visit,5,0,car,100
2826,5,visit,5,1,plane,4410
1298,13,visit,6,0,plane,868
84,0,visit,4,0,car,45
383,4,visit,1,0,car,170
69,0,visit,2,0,car,20
66,0,visit,3,0,car,0
116,0,visit,4,0,car,20
256,1,visit,4,2,car,240
20,2,visit,2,0,car,254
3126,5,visit,6,0,plane,1711
53,0,visit,6,0,car,25
170,0,visit,4,0,car,175
401,2,visit,2,0,car,725
274,1,visit,5,0,car,394
47,0,visit,3,0,car,10
197,2,visit,5,0,car,298
52,0,visit,3,1,car,20
183,0,visit,5,0,car,600
48,0,visit,6,0,car,40
78,0,visit,4,0,car,460
320,0,visit,6,0,car,150
75,0,visit,5,1,car,0
55,0,visit,6,0,car,121
73,0,visit,2,0,car,70
380,3,visit,5,0,car,290
169,1,visit,5,0,car,140
180,0,visit,6,0,car,65
235,2,visit,4,2,car,760
48,0,visit,2,0,car,60
156,0,visit,2,1,car,288
188,1,visit,3,2,car,40
153,0,visit,5,0,car,140
54,0,visit,2,2,car,100
46,2,visit,5,0,car,100
85,0,visit,5,0,car,65
62,0,visit,5,0,car,20
664,4,visit,4,0,car,350
247,1,visit,3,0,car,350
404,4,visit,5,0,car,570
333,2,visit,6,0,car,50
140,0,visit,5,0,car,75
192,2,visit,6,0,car,140
110,0,visit,6,0,car,170
127,0,visit,6,0,car,85
72,0,visit,4,0,car,70
262,1,visit,6,1,car,165
179,2,visit,5,0,car,183
184,0,visit,4,0,car,790
66,0,visit,5,2,car,35
122,2,visit,6,0,car,88
526,3,visit,5,0,plane,440
51,0,visit,1,0,car,0
1764,9,visit,6,0,car,830
956,4,visit,2,6,car,520
196,1,visit,4,0,car,1184
113,2,visit,4,0,car,305
117,0,visit,4,0,car,100
91,0,visit,4,1,car,90
259,2,visit,1,0,car,200
161,3,visit,5,0,car,60
62,0,visit,3,0,car,50
336,0,visit,4,0,car,150
53,0,visit,5,0,car,60
42,5,visit,1,0,car,150
299,7,visit,3,0,car,320
188,1,visit,5,0,car,61
43,0,visit,4,0,car,0
141,1,visit,3,0,car,344
108,0,visit,6,0,car,60
115,2,visit,6,0,car,125
65,0,visit,2,0,car,30
72,0,visit,4,0,car,40
203,2,visit,5,0,car,170
117,0,visit,5,0,car,90
384,3,visit,6,0,car,145
401,1,visit,4,0,car,160
47,0,visit,6,0,car,190
112,0,visit,5,4,car,30
174,0,visit,4,0,car,410
107,0,visit,6,0,car,180
3071,4,visit,3,0,plane,565
44,1,visit,3,0,car,70
166,0,visit,1,0,car,45
67,0,visit,6,0,car,20
110,2,visit,1,0,car,60
884,14,visit,1,0,plane,1030
53,1,visit,6,0,car,50
89,0,visit,6,1,car,160
82,3,visit,6,0,car,50
67,0,visit,6,0,car,65
55,0,visit,6,1,car,44
50,0,visit,2,0,car,0
127,2,visit,2,0,car,180
143,0,visit,5,0,car,20
326,3,visit,6,0,car,113
52,0,visit,4,2,car,290
145,0,visit,2,1,car,70
17,2,visit,2,0,car,87
204,0,visit,4,1,car,70
54,0,visit,5,2,car,90
620,3,visit,2,0,car,250
1150,7,visit,4,0,plane,1210
71,0,visit,6,0,car,95
76,3,visit,6,1,car,60
511,7,visit,6,0,car,405
168,1,visit,6,0,car,250
3260,1,visit,3,0,plane,1150
66,0,visit,4,0,car,16
96,0,visit,5,0,car,20
70,0,visit,4,0,car,48
47,0,visit,5,0,car,40
112,0,visit,6,0,car,70
62,2,visit,2,0,car,40
69,0,visit,6,0,car,0
1201,3,visit,1,0,plane,704
131,0,visit,5,1,car,95
103,2,visit,5,0,car,97
179,0,visit,6,2,car,83
73,0,visit,6,0,car,370
156,0,visit,5,0,car,120
2039,4,visit,6,0,plane,1060
57,0,visit,4,0,car,20
59,0,visit,5,0,car,104
77,0,visit,5,0,car,40
118,5,visit,6,0,car,747
231,0,visit,3,0,car,50
40,0,visit,6,0,car,85
161,0,visit,2,0,car,100
209,2,visit,6,2,car,325
85,0,visit,5,0,car,45
1591,7,visit,2,0,plane,450
432,3,visit,5,0,car,590
54,0,visit,1,1,car,20
2366,13,visit,6,0,plane,1443
95,1,visit,6,0,car,6
156,4,visit,6,0,car,150
141,0,visit,5,1,car,25
67,0,visit,5,0,car,70
2065,2,visit,5,0,plane,1600
141,2,visit,6,0,car,1920
172,1,visit,6,0,car,50
130,13,visit,3,5,car,183
57,0,visit,6,2,car,80
2687,11,visit,4,0,plane,1610
97,0,visit,4,1,car,60
336,2,visit,6,0,car,460
104,0,visit,2,0,car,30
520,4,visit,3,1,car,2110
257,2,visit,6,0,car,86
88,0,visit,6,0,car,55
1501,3,visit,5,0,plane,1100
287,1,visit,4,0,car,100
76,0,visit,3,0,car,40
177,1,visit,5,0,car,210
62,0,visit,6,0,car,35
66,0,visit,6,0,car,200
90,0,visit,5,3,car,40
54,0,visit,3,0,car,125
226,10,visit,2,0,car,360
107,2,visit,4,1,car,424
1195,3,visit,6,0,car,700
116,1,visit,5,0,car,250
73,0,visit,4,0,car,50
104,0,visit,4,1,car,35
52,0,visit,5,0,car,20
84,0,visit,4,0,car,100
74,0,visit,5,0,car,74
123,0,visit,3,1,car,173
167,4,visit,3,0,car,75
169,0,visit,1,0,car,150
102,0,visit,6,0,car,75
226,1,visit,4,0,car,100
1903,6,visit,6,0,plane,1050
504,3,visit,4,0,car,200
347,0,visit,5,0,car,40
1201,6,visit,5,0,plane,1300
305,3,visit,2,0,car,460
64,1,visit,5,0,car,20
51,0,visit,6,0,car,50
687,0,visit,6,0,car,30
83,0,visit,6,0,car,375
71,0,visit,4,0,car,165
201,5,visit,6,0,car,943
239,0,visit,5,0,car,170
100,1,visit,3,0,car,30
74,0,visit,5,0,car,70
272,2,visit,1,0,car,550
139,0,visit,3,0,car,25
79,0,visit,5,0,car,178
85,4,visit,5,0,car,195
453,5,visit,2,0,car,295
77,1,visit,5,0,car,100
652,7,visit,3,0,car,225
255,3,visit,1,0,car,160
37,1,visit,5,0,car,111
71,0,visit,5,0,car,30
90,0,visit,5,0,car,25
64,0,visit,5,1,car,20
128,0,visit,5,0,car,205
632,6,visit,1,0,car,905
56,1,visit,6,0,car,0
52,0,visit,5,0,car,140
44,0,visit,6,0,car,27
81,0,visit,2,0,car,95
234,0,visit,3,0,car,30
139,0,visit,6,0,car,40
402,21,visit,2,0,car,800
176,0,visit,2,0,car,60
106,3,visit,1,0,car,100
416,1,visit,5,0,car,220
56,0,visit,6,0,car,0
103,0,visit,2,0,car,1800
448,1,visit,6,1,car,800
63,0,visit,6,1,car,70
33,1,visit,6,2,car,53
91,0,visit,5,0,car,40
64,0,visit,5,0,car,10
68,0,visit,3,0,car,50
357,2,visit,5,0,car,200
49,0,visit,4,0,car,20
69,0,visit,3,1,car,0
63,0,visit,3,0,car,70
160,1,visit,5,0,car,95
89,2,visit,4,0,car,80
320,0,visit,2,0,car,60
288,0,visit,6,0,car,330
141,0,visit,6,0,car,85
921,16,visit,6,0,plane,9430
2908,8,visit,5,1,plane,4829
67,0,visit,2,0,car,30
139,0,visit,3,0,car,128
355,1,visit,6,1,car,300
207,2,visit,4,0,car,45
73,1,visit,6,0,car,40
391,0,visit,6,0,car,125
76,0,visit,6,0,car,20
728,30,visit,5,0,car,3790
50,0,visit,6,0,car,75
57,0,visit,6,0,car,28
60,1,visit,4,1,car,138
37,4,visit,6,0,car,100
73,0,visit,2,0,car,50
1134,6,visit,4,0,car,670
213,1,visit,6,0,car,75
121,0,visit,6,0,car,25
270,0,visit,3,0,car,75
161,0,visit,3,0,car,85
128,1,visit,1,0,car,50
237,3,visit,4,0,car,186
134,0,visit,4,2,car,270
2847,3,visit,6,0,plane,2316
3384,0,visit,6,0,plane,1300
517,3,visit,5,0,car,100
130,1,visit,6,0,car,40
128,0,visit,6,0,car,20
65,0,visit,6,0,car,60
564,2,visit,5,0,car,940
45,0,visit,4,1,car,170
1169,10,visit,6,0,plane,1080
98,0,visit,6,0,car,25
439,2,visit,5,0,car,375
52,0,visit,5,0,car,160
71,1,visit,6,0,car,140
164,1,visit,6,0,car,65
157,3,visit,4,0,car,1000
84,0,visit,5,0,car,20
212,1,visit,3,1,car,220
131,2,visit,5,0,car,140
341,4,visit,5,0,car,80
112,0,visit,5,0,car,50
935,10,visit,6,0,plane,740
200,0,visit,3,0,car,210
258,2,visit,2,0,plane,715
80,1,visit,2,0,car,130
93,0,visit,5,0,car,115
109,0,visit,5,0,car,75
4334,9,visit,3,0,plane,4850
494,7,visit,1,0,plane,800
141,1,visit,5,0,car,100
90,0,visit,3,0,car,50
77,0,visit,6,0,car,70
41,0,visit,6,0,car,25
120,2,visit,2,0,car,310
45,0,visit,6,0,car,7
180,2,visit,5,0,car,150
3039,3,visit,5,1,plane,3150
253,1,visit,1,0,car,80
36,1,visit,5,0,car,110
81,0,visit,1,0,car,55
297,6,visit,6,1,car,1076
247,0,visit,5,0,car,300
100,0,visit,5,1,car,113
198,1,visit,2,0,car,40
259,0,visit,4,0,car,60
144,0,visit,5,0,car,100
89,1,visit,2,0,car,30
587,4,visit,6,0,car,890
3454,8,visit,4,0,plane,820
76,1,visit,5,1,car,450
80,0,visit,6,0,car,45
235,1,visit,5,2,car,275
186,1,visit,4,1,car,105
95,5,visit,1,0,car,40
260,3,visit,4,0,car,335
163,0,visit,5,0,car,100
147,0,visit,4,3,car,50
503,5,visit,4,0,car,150
103,1,visit,3,0,car,90
131,0,visit,6,1,car,150
398,3,visit,5,0,car,160
172,1,visit,6,0,car,200
79,0,visit,1,0,car,18
122,2,visit,6,1,car,660
229,1,visit,5,1,car,90
311,3,visit,5,0,car,175
535,1,visit,2,0,car,80
74,0,visit,5,0,car,61
85,0,visit,6,0,car,9
81,0,visit,5,2,car,30
254,1,visit,4,0,car,240
193,0,visit,6,0,car,200
95,0,visit,6,0,car,40
659,2,visit,5,0,car,330
1245,7,visit,6,0,plane,1090
50,0,visit,1,0,car,25
189,0,visit,6,0,car,150
232,2,visit,6,1,car,920
89,0,visit,5,0,car,120
167,1,visit,4,0,car,30
37,1,visit,4,0,car,100
168,0,visit,6,0,car,130
75,0,visit,3,0,car,20
122,0,visit,5,0,car,80
87,0,visit,5,0,car,235
94,0,visit,6,0,car,20
333,2,visit,5,0,car,90
535,3,visit,2,0,car,615
261,2,visit,5,0,car,490
112,0,visit,1,1,car,395
105,1,visit,5,1,car,20
255,0,visit,5,0,car,90
213,0,visit,5,1,car,70
59,0,visit,5,0,car,35
67,0,visit,6,0,car,20
143,0,visit,5,0,car,325
241,0,visit,5,0,car,140
107,8,visit,6,0,car,55
513,3,visit,2,1,car,190
112,0,visit,6,0,car,20
160,1,visit,4,0,car,480
152,0,visit,3,3,car,250
2875,5,visit,5,0,plane,775
108,8,visit,5,1,car,100
62,1,visit,1,3,car,100
50,0,visit,2,0,car,10
73,0,visit,4,1,car,50
263,2,visit,6,0,car,150
140,0,visit,6,0,car,35
90,0,visit,5,0,car,46
154,3,visit,5,1,car,397
107,0,visit,2,0,car,63
82,0,visit,1,0,car,30
42,0,visit,2,0,car,150
56,0,visit,5,0,car,0
138,0,visit,5,0,car,45
128,0,visit,5,0,car,145
230,0,visit,4,1,car,75
76,0,visit,5,0,car,115
405,2,visit,5,0,car,490
380,1,visit,6,0,car,130
220,0,visit,4,0,car,200
11,1,visit,6,0,car,12
52,0,visit,3,0,car,30
47,0,visit,2,0,car,50
46,0,visit,4,0,car,40
81,0,visit,2,0,car,25
526,3,visit,4,2,car,380
74,0,visit,6,0,car,42
168,2,visit,2,0,car,40
243,0,visit,5,1,car,85
92,0,visit,5,0,car,0
25,1,visit,3,0,car,15
124,2,visit,1,0,car,248
1449,10,visit,6,0,plane,2074
126,0,visit,6,0,car,120
97,1,visit,5,0,car,400
146,0,visit,4,0,car,80
124,2,visit,2,2,car,150
209,0,visit,4,0,car,80
234,1,visit,2,0,car,190
45,0,visit,3,0,car,5
672,0,visit,6,0,plane,400
115,0,visit,6,0,car,100
50,1,visit,2,0,car,30
53,0,visit,5,0,car,40
98,0,visit,4,0,car,84
26,1,visit,1,2,car,27
101,0,visit,2,0,car,50
215,0,visit,3,0,car,120
45,0,visit,6,0,car,15
45,0,visit,4,0,car,55
44,0,visit,5,0,car,30
72,0,visit,5,0,car,11
63,0,visit,6,0,car,42
65,0,visit,5,1,car,125
58,7,visit,2,2,car,400
182,0,visit,6,0,car,120
327,1,visit,2,0,car,385
253,2,visit,3,0,car,90
2616,5,visit,6,0,plane,1593
314,1,visit,6,0,car,50
68,0,visit,2,0,car,50
156,0,visit,4,0,car,160
332,3,visit,1,1,car,420
255,2,visit,6,0,car,75
125,2,visit,5,0,car,40
104,0,visit,6,1,car,87
116,3,visit,4,11,car,190
96,0,visit,2,0,car,350
61,0,visit,3,0,car,50
56,0,visit,2,0,car,175
70,0,visit,3,0,car,30
65,0,visit,5,1,car,105
179,1,visit,6,0,car,109
188,1,visit,3,0,car,50
132,0,visit,5,0,car,125
1488,0,visit,5,0,car,55
667,4,visit,2,3,car,230
132,1,visit,1,1,car,680
76,0,visit,6,1,car,65
497,3,visit,5,1,car,750
1903,3,visit,5,0,plane,1218
81,0,visit,6,0,car,25
165,2,visit,5,0,car,40
174,0,visit,5,0,car,70
64,0,visit,2,0,car,20
72,0,visit,6,0,car,25
46,0,visit,5,0,car,12
118,0,visit,3,0,car,60
157,2,visit,5,0,car,115
507,2,visit,3,4,car,229
140,0,visit,2,3,car,105
226,0,visit,6,0,car,70
48,1,visit,2,1,car,135
37,1,visit,5,0,car,10
87,4,visit,6,0,car,60
182,4,visit,6,1,car,185
174,1,visit,5,0,car,533
383,2,visit,5,0,car,350
62,0,visit,3,0,car,20
2791,7,visit,6,1,plane,3800
123,1,visit,2,0,car,100
664,5,visit,2,0,plane,530
123,2,visit,6,0,car,35
98,0,visit,4,0,car,20
601,2,visit,5,1,car,1006
146,0,visit,5,0,car,60
132,0,visit,6,0,car,100
710,4,visit,6,0,car,970
81,0,visit,5,0,car,65
171,2,visit,3,0,car,650
145,2,visit,4,0,car,175
3776,0,visit,6,0,plane,1600
79,0,visit,5,0,car,168
202,1,visit,5,0,car,120
97,0,visit,4,0,car,40
50,0,visit,6,0,car,70
115,0,visit,5,0,car,40
44,0,visit,5,0,car,202
76,0,visit,4,0,car,70
3776,26,visit,6,0,plane,2444
128,0,visit,4,0,car,35
134,1,visit,6,0,car,47
167,3,visit,6,1,car,95
112,2,visit,4,0,car,50
263,4,visit,5,0,car,140
596,5,visit,4,0,plane,500
250,2,visit,3,0,car,60
231,1,visit,6,0,car,80
314,1,visit,5,1,car,203
499,0,visit,6,0,plane,675
46,0,visit,6,0,car,30
64,0,visit,5,0,car,85
288,2,visit,4,0,car,58
64,0,visit,6,0,car,205
97,2,visit,6,0,car,355
46,0,visit,3,0,car,50
87,0,visit,5,1,car,50
48,1,visit,1,0,car,15
146,0,visit,5,0,car,100
50,0,visit,5,1,car,90
219,1,visit,5,0,car,220
143,0,visit,5,0,car,35
281,0,visit,5,0,car,164
586,1,visit,5,0,car,130
231,1,visit,3,0,car,2545
102,0,visit,5,0,car,35
181,1,visit,5,0,car,150
44,0,visit,4,1,car,100
44,0,visit,5,0,car,10
46,0,visit,2,0,car,65
146,0,visit,6,0,car,70
40,0,visit,5,2,car,130
485,3,visit,5,0,car,1540
172,2,visit,1,1,car,110
71,0,visit,5,0,car,80
126,0,visit,5,0,car,180
198,0,visit,6,0,car,70
120,0,visit,6,0,car,165
74,0,visit,5,0,car,70
281,0,visit,5,0,car,515
67,0,visit,5,0,car,70
102,0,visit,6,0,car,30
58,0,visit,2,0,car,10
54,0,visit,5,0,car,40
44,0,visit,4,0,car,20
220,0,visit,2,2,car,105
169,0,visit,6,0,car,140
133,1,visit,6,1,car,60
140,0,visit,1,1,car,40
510,4,visit,4,0,car,100
248,2,visit,5,0,car,225
220,2,visit,2,0,car,80
208,2,visit,2,0,car,50
371,6,visit,4,2,car,1750
1171,5,visit,6,0,plane,840
1195,4,visit,3,0,plane,690
267,4,visit,6,0,car,130
101,0,visit,2,0,car,140
78,0,visit,5,0,car,52
132,0,visit,1,0,car,60
424,3,visit,5,0,car,960
150,2,visit,6,1,car,735
125,0,visit,3,0,car,100
52,0,visit,1,0,car,20
73,0,visit,6,0,car,25
817,1,visit,6,0,plane,750
75,0,visit,5,2,car,20
502,4,visit,6,0,plane,880
925,9,visit,5,0,plane,1000
105,1,visit,6,0,car,95
317,0,visit,2,0,car,200
27,0,visit,6,0,car,10
79,1,visit,5,1,car,195
81,0,visit,6,0,car,60
90,13,visit,2,0,car,135
346,2,visit,5,8,car,764
64,3,visit,3,0,car,35
269,3,visit,6,0,car,602
354,1,visit,4,0,car,65
260,2,visit,5,0,car,740
2705,2,visit,2,0,plane,450
119,1,visit,1,3,car,45
53,0,visit,3,1,car,100
112,0,visit,5,0,car,115
1011,5,visit,4,1,car,1421
172,2,visit,6,0,car,240
463,13,visit,6,0,car,240
46,0,visit,6,0,car,60
121,0,visit,5,0,car,375
