"","applicants","sale_price","num_units","year_sold","month_sold","overall_qual","total_sq_feet","gr_liv_area","tot_bathrooms","lot_area","exter_qual","full_bath","central_air","garage_type_attchd","garage_type_basment","garage_type_builtIn","garage_type_detchd","garage_type_no_garage","NeighborhoodBrDale","neighborhood_brk_side","neighborhood_clear_cr","neighborhood_collg_cr","neighborhood_crawfor","neighborhood_edwards","neighborhood_gilbert","neighborhood_idottrr","neighborhood_meadowv","neighborhood_mitchel","neighborhood_n_ames","neighborhood_n_ridge","neighborhood_n_ridge_hghts","neighborhood_n_w_ames","neighborhood_old_town","neighborhood_sawyer","neighborhood_sawyer_w","neighborhood_somerst","neighborhood_stone_br","neighborhood_swisu","neighborhood_timber","neighborhood_veenker","neighborhood_saleprice"
"801",4,137000.000000005,4,2011,7,5,3198.98442276902,1967.81415720405,1,4491.98641848876,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"802",5,270999.99999999,5,2008,7,8,3970.3629157992,2765.94926885164,4,4785.91749793511,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"803",5,155000.000000002,5,2010,6,6,3235.2607192407,2033.86544665599,3,3981.71700331616,3,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"804",5,224000.000000005,1,2010,6,7,3678.2456171874,2428.63337852383,4,3342.39189880457,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"805",5,183000.000000008,5,2008,6,7,3504.6014742222,2720.41858931857,3,3590.25421912352,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"806",0,93000.0000000007,3,2009,2,4,3079.82778074935,1853.25249509736,1,3224.30349679417,2,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"807",2,225000.00000001,5,2007,10,7,3595.63625938865,2805.72280308106,3,4652.23037157624,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"808",4,139500.000000006,4,2009,7,6,3387.66501179026,2571.04208868566,3,4209.97931159055,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"809",5,232600,5,2011,6,8,3826.34210122925,2571.04208868566,3,4455.64492284618,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"810",3,384999.999999992,1,2008,6,10,4364.69306088,3090.97971531676,4,5001.85458259423,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"811",2,109500.000000001,2,2008,5,5,2794.92107569175,1579.35153298984,3,3266.49312681118,3,2,"yes",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"812",5,189000.000000004,4,2009,4,7,3776.99139943582,2512.83989324514,3,3916.57287277881,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"813",5,185000.000000007,5,2009,6,5,3911.01658235602,3121.84190089167,4,6304.97060995765,3,4,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"814",6,147400.000000004,5,2011,7,7,3037.18171882392,2266.72973289042,3,1535.68362006786,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"815",3,166000.000000003,1,2008,6,6,3718.01211198402,2466.87215090334,3,4572.16768268616,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"816",4,151000.000000006,1,2011,6,7,3016.76751135316,2237.37484190755,3,1974.79986889231,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"817",3,237000.000000008,4,2010,1,7,3709.90486154298,2889.10819234676,5,4138.71885148673,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"818",2,167000.000000001,2,2009,2,6,3855.24180151199,2598.83239691176,2,4230.54917625724,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"819",5,139950,2,2008,9,5,3402.4919067792,2163.48344415614,3,3759.54259890377,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"820",2,128000.000000006,1,2010,2,4,3290.44806695583,2055.75360323713,3,4149.40973939365,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"821",2,153500.000000002,5,2007,6,5,3900.22157744962,2642.08583049318,3,3814.99165262078,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"822",1,99999.9999999972,1,2008,11,6,2691.16587548824,1935.26733475976,3,719.24046715411,3,2,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"823",5,143999.999999994,5,2008,6,5,3337.96293298424,2101.43859994127,2,4133.97160651521,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"824",1,130500.000000002,4,2008,5,5,3160.23798255187,2237.37484190755,1,4550.04415156459,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"825",1,139999.999999994,1,2008,3,6,3305.44777206819,2563.75497929342,3,4613.9019815309,3,4,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"826",2,157499.999999996,4,2008,6,5,3331.36535688063,2622.11823899158,3,4314.51878283261,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"827",3,174900.000000001,2,2008,5,6,3405.30064903518,2191.60780484955,3,4026.74484035965,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"828",1,140999.999999999,3,2007,7,5,4131.39136073023,2864.3891102818,3,3790.54024281281,3,4,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"829",2,153900.000000005,1,2008,6,5,3405.30064903518,2493.30639147532,2,4694.80648032422,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"830",1,171000.000000001,4,2007,1,5,3886.23498752653,2776.89837257665,4,5232.9488353924,3,4,"yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"831",5,213000.000000008,3,2009,7,7,3554.60364972417,2842.75796591554,5,4090.51197683491,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"832",7,133499.999999994,1,2009,8,5,2951.13411198219,1729.52667663055,3,5095.3409917922,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"833",2,239999.999999993,1,2008,9,6,3974.30824387957,3282.04381752349,4,7216.54543863763,3,6,"yes",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"834",7,186999.999999996,2,2007,8,6,3467.90949611694,2910.93934044107,3,4149.40973939365,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.624999997
"835",5,131500.000000006,4,2007,11,6,2921.08150713691,1700.63497400667,3,2629.45840918549,4,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"836",6,163999.999999994,1,2007,8,7,3585.63260978198,2726.06628489622,3,3563.37742185264,3,4,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"837",4,157999.999999999,2,2009,8,6,3590.64221046229,2524.65677508741,2,4604.16144857249,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"838",4,170000,2,2011,7,5,4105.26956908278,2846.23933267208,3,5377.99830914855,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"839",1,126999.999999996,1,2010,4,5,3249.2360585477,2016.129242521,3,3498.53419910033,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"840",4,147000.000000004,3,2008,10,6,3158.6031178599,1995.17675977108,3,4411.99204410187,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"841",5,174000.000000006,5,2009,3,6,3326.95189260772,2562.71115674416,3,3821.05734329685,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"842",5,151999.999999998,1,2009,6,7,3519.04710100569,2442.23757049833,3,4306.96265535363,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"843",5,250000.000000004,3,2011,8,6,4178.9297926208,3464.96500838244,5,4422.55021712996,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"844",4,189950.000000006,2,2007,6,7,3437.25356005075,2504.18876312098,2,3700.42688118984,4,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"845",2,131500.000000006,5,2010,4,5,3247.6892250454,2014.64200850877,3,4526.14583355417,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"846",5,151999.999999998,4,2010,5,6,3292.70695810879,2098.62246291182,3,4164.11730536919,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"847",7,132499.999999998,3,2009,7,5,3408.10449587734,2168.88002110095,3,3773.48992836231,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"848",3,250579.999999989,2,2008,5,7,3694.73927617491,2444.493353508,3,3942.02426732612,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"849",4,148500.000000001,5,2009,8,5,3189.38495091257,1958.58470516934,3,3966.92585815613,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"850",5,248900.000000004,5,2007,11,8,3983.63980039156,2726.06628489622,3,4354.82813149819,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"851",2,128999.999999999,2,2007,5,4,3309.92054617785,2130.70269066462,3,3519.25754452185,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"852",5,168999.999999998,1,2011,5,5,3424.82572101802,3256.91346136033,3,4996.39505560757,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"853",3,235999.999999989,3,2010,6,7,3837.64264647287,2987.39308354147,5,4217.52016681884,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"854",0,109500.000000001,2,2009,8,5,3006.01288599447,1782.28633916326,1,3411.89726272523,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"855",3,200500.000000008,1,2010,6,6,3535.95363279498,2759.52633161748,3,3966.92585815613,3,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"856",2,116000,2,2008,10,5,2095.83324015204,1809.70618161706,1,3998.61268972945,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"857",4,133000.000000001,4,2009,9,5,3264.62313633875,2322.6010314372,1,4612.11982144543,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"858",6,66499.999999997,4,2009,8,5,3023.00799966046,2145.81345039331,2,3130.24087552587,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"859",4,303477.000000006,1,2007,8,8,4215.80474874347,3439.10472471805,3,4022.37560608457,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"860",5,132249.999999994,4,2007,1,4,3267.68296934578,2016.129242521,3,6055.8066221705,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"861",5,350000.000000001,1,2009,6,9,4169.3593079833,3191.54658572037,5,3985.73173827908,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"862",1,148000.000000007,2,2010,6,5,3385.53568425443,2178.27898109666,3,4552.55176223168,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"863",7,136500.000000007,1,2009,7,5,2951.13411198219,1729.52667663055,3,3527.71114051255,4,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"864",3,156999.999999993,3,2007,6,5,3324.7406115469,2088.72542771953,3,3534.44797649971,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"865",5,187499.999999999,3,2007,4,7,3768.6170613241,2791.3777003951,3,4857.74777511529,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"866",4,177999.999999996,5,2009,12,6,3480.01014695821,2675.45039091574,3,4156.77725781793,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"867",1,118499.999999997,2,2011,3,4,3851.52470230774,3195.71391374324,3,3290.11099593482,4,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"868",6,99999.9999999972,4,2009,7,5,3002.41197409713,1778.82444315432,1,3569.44301058418,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"869",3,328899.999999984,4,2008,1,9,4042.77418152976,2784.15497143399,4,2911.75227864179,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"870",5,144999.999999998,1,2011,6,5,4009.86929534237,2786.86744692359,3,3884.93382650966,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"871",3,135500.000000001,5,2008,4,5,3345.99006413368,2467.98264027328,2,5211.42913187376,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"872",3,268000.000000002,2,2007,10,8,4466.51075951342,3186.67047630916,4,5138.23830767012,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"873",5,149500.000000003,2,2009,2,6,3843.53045005175,2587.57059690827,3,4614.71152124478,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"874",3,122899.999999997,4,2007,7,5,2823.37651634221,1833.30635165667,1,3806.22409179571,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"875",4,172500.000000008,1,2009,7,6,3608.67234889386,2760.44552788485,3,4450.02097060357,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"876",2,154499.999999994,2,2011,2,6,3285.16495311578,2057.20186433546,2,3889.85258825547,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"877",2,164999.999999997,1,2008,6,5,3707.5809799999,2456.8417219533,3,4788.73491366936,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"878",5,118858.000000001,1,2009,6,5,2760.72505593854,2618.09361547306,3,3532.76592766951,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"879",5,139999.999999994,4,2008,10,6,3593.14117285754,2860.9483820814,3,3543.39471057926,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"880",0,106499.999999998,3,2011,4,4,3105.39039570415,1877.82898102021,1,3970.29725424393,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"881",4,142952.999999998,5,2009,6,5,3368.39883279196,3202.63461790193,3,3532.76592766951,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"882",3,611656.999999998,2,2010,3,9,4558.15958062781,3285.97472616716,5,4733.89270568586,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"883",1,135000.000000004,1,2011,6,5,3300.96252738261,2283.07858005442,1,3525.74187934632,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"884",3,110000.000000005,4,2007,6,4,2939.93007329775,1718.75540202405,1,3621.06423534325,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"885",2,153000.000000004,5,2009,5,5,3409.50458884514,2368.25942199177,3,3958.35905668475,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"886",7,179999.999999991,1,2011,7,7,3405.30064903518,2591.67528597437,3,3759.54259890377,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"887",5,239999.999999993,1,2011,8,7,4010.83259280736,2748.45317617144,3,5009.28711777832,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"888",3,125500.000000003,3,2007,8,5,2996.99544804245,1796.05699173271,1,3280.25148933527,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"889",5,128000.000000006,2,2010,2,5,3279.10578693776,2049.94696651549,3,4213.95178331395,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"890",5,255000.000000009,4,2007,6,8,3971.35015530146,2716.64197519122,4,4820.62996459822,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"891",2,250000.000000004,1,2011,6,7,3877.3658182431,3070.80969502678,2,4504.86576194705,4,2,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"892",5,131000.000000002,4,2011,6,5,2986.10737454319,1796.05699173271,3,3997.06255703655,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"893",5,174000.000000006,2,2009,6,6,3358.31737900211,2565.84051447513,3,4682.95893230642,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"894",4,154300.000000007,1,2010,1,5,4029.50251282239,3225.93615365567,3,4521.90818242683,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"895",3,143499.999999998,3,2009,10,5,3567.97512630734,2322.6010314372,2,4083.95187524886,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"896",0,87999.9999999961,4,2011,7,5,3001.51048529884,1978.51273620743,1,3263.2796789959,3,2,"no",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"897",1,144999.999999998,3,2007,8,5,3839.78616007242,3028.89101377817,3,3310.93914916863,3,4,"no",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"898",4,173732.999999999,2,2009,6,6,3048.606616524,2267.99348704036,3,1860.13129202592,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"899",4,74999.9999999965,1,2007,1,4,2865.13762664108,2091.55961691949,2,1063.26133111971,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.916666666
"900",0,35311.0000000007,1,2011,10,2,2006.30192386614,821.376807531905,1,4022.37560608457,3,0,"no",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"901",2,135000.000000004,3,2009,4,4,3454.3567056095,2274.29682313093,1,5290.39758025668,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"902",3,237999.999999997,1,2007,11,7,3957.47336312005,3122.56926488654,5,4765.03233104293,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"903",3,176500.000000002,1,2008,5,6,3606.81650552121,2491.1207034416,3,4422.55021712996,5,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"904",5,200999.999999997,4,2007,7,6,3638.07831711587,2794.97646218124,4,3901.04953387512,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"905",2,145900.000000003,5,2008,9,5,4073.16774266806,3174.76413253056,6,3972.99022004625,3,4,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"906",5,169989.999999997,5,2011,10,6,3627.7250675957,2380.05419609418,3,4275.86797288029,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"907",7,192999.999999996,1,2008,7,6,3952.48821280767,2698.57610454235,4,3793.49049843359,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"908",5,207500.000000002,5,2011,5,6,4026.16741699462,2763.19984520162,4,4276.4447269333,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"909",5,175000.000000008,2,2008,3,5,3376.99007734142,2138.96320958929,3,5106.46853151357,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"910",4,285000.000000004,4,2007,5,8,4111.16144419676,3292.50413193282,3,4588.47564689848,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"911",5,176000.000000002,4,2008,4,7,3732.96088812826,3010.23724450991,3,4209.97931159055,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"912",3,236499.999999994,5,2009,6,8,4104.8154528572,2854.04388933042,3,4561.88538659971,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"913",2,221999.999999996,3,2011,11,7,3941.9688413415,3199.87004928704,3,4747.10404230271,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"914",7,200999.999999997,4,2009,7,8,3801.30759431167,2546.96873338445,3,4005.90406165681,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"915",6,117500.000000006,1,2009,7,5,3060.82028368342,1834.97838517495,2,4044.12544278691,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"916",3,319999.999999997,1,2007,3,9,4222.57291741609,2952.07591667499,3,4533.75069310031,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"917",7,189999.999999996,2,2009,8,7,3838.17879269295,2582.42437709854,3,3906.85615036326,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
