pedestrians,weather,temperature,precipitation,hour,weekday,temp_forecast
180,clear-day,39,1.00E-04,7,Friday,42.35294118
663,partly-cloudy-night,44,1.00E-04,17,Monday,42.64705882
1416,clear-day,37,4.00E-04,16,Friday,35.41176471
122,cloudy,39,0.0234,9,Saturday,42.94117647
61,clear-night,44,0,6,Wednesday,52.47058824
209,clear-night,40,0,22,Saturday,42.11764706
757,partly-cloudy-night,55,3.00E-04,18,Thursday,53.88235294
702,partly-cloudy-day,27,4.00E-04,12,Wednesday,25.88235294
910,clear-day,43,0.0082,13,Tuesday,36.94117647
1790,clear-day,71,0,17,Wednesday,61
1795,clear-day,50,0.0027,13,Saturday,44.23529412
2165,partly-cloudy-day,22,0,16,Saturday,19.70588235
1000,clear-day,56,0,9,Sunday,60.29411765
519,clear-night,43,0,18,Friday,42.35294118
127,snow,23,0.0075,12,Thursday,23.17647059
154,clear-night,59,0,22,Wednesday,61
680,partly-cloudy-day,30,2.00E-04,15,Monday,25.47058824
320,partly-cloudy-night,36,0.0022,18,Sunday,34.17647059
1806,clear-day,39,0,15,Thursday,35.70588235
757,partly-cloudy-day,27,0,12,Monday,25.17647059
121,clear-night,19,0,21,Tuesday,19.41176471
391,clear-night,24,0,19,Wednesday,22.64705882
1237,clear-night,38,1.00E-04,17,Sunday,37.76470588
2429,clear-day,20,7.00E-04,13,Friday,17.17647059
97,rain,41,0.0455,18,Sunday,37.70588235
498,partly-cloudy-night,35,0,17,Tuesday,32.11764706
402,rain,43,0.0642,19,Monday,41.76470588
359,partly-cloudy-day,47,0,8,Saturday,51.70588235
357,clear-night,71,0,22,Saturday,72.52941176
327,clear-night,44,0,19,Friday,46.17647059
363,clear-day,50,0,8,Monday,62.17647059
1072,clear-day,60,0,10,Monday,62.17647059
327,partly-cloudy-night,40,0,19,Tuesday,42.64705882
736,clear-day,28,6.00E-04,13,Wednesday,26.35294118
1694,clear-day,47,1.00E-04,12,Monday,44
137,clear-night,43,0,7,Wednesday,40.88235294
302,clear-night,60,0,21,Monday,62.17647059
1023,cloudy,59,0.0062,16,Sunday,57.23529412
3374,clear-day,76,0,17,Saturday,72.52941176
1531,partly-cloudy-day,63,0,15,Thursday,59.47058824
1573,clear-day,67,0,16,Tuesday,61.11764706
135,snow,33,0.0093,10,Wednesday,30.35294118
2372,clear-day,39,0,12,Sunday,37.76470588
1110,clear-day,40,0,11,Wednesday,41.82352941
35,cloudy,39,0,22,Monday,42.64705882
154,partly-cloudy-night,67,0,21,Tuesday,69.23529412
1505,partly-cloudy-day,73,8.00E-04,12,Sunday,73.88235294
77,rain,64,0.3305,17,Sunday,62.47058824
392,partly-cloudy-day,53,0,8,Friday,60.05882353
2248,clear-day,67,0,17,Sunday,59.35294118
1748,clear-day,66,0,12,Thursday,63.52941176
874,partly-cloudy-day,42,0,14,Monday,40.76470588
97,clear-night,38,0,6,Monday,44.82352941
2097,clear-day,57,0,15,Monday,55.70588235
2466,clear-day,55,0,13,Tuesday,52.05882353
514,clear-day,56,8.00E-04,8,Wednesday,60.35294118
1266,partly-cloudy-day,70,0,10,Tuesday,69.23529412
234,partly-cloudy-day,45,0.0071,16,Tuesday,43.70588235
1191,clear-day,35,0,15,Friday,33.41176471
217,partly-cloudy-day,72,0.0016,8,Sunday,73.88235294
432,clear-day,27,0,9,Saturday,32.88235294
776,partly-cloudy-day,46,0,15,Monday,42.64705882
1478,clear-day,72,0,15,Wednesday,61
402,partly-cloudy-night,42,0,18,Thursday,38.58823529
3,rain,63,0.2921,22,Sunday,62.47058824
346,clear-night,51,0,20,Tuesday,50.17647059
1190,clear-day,57,0,18,Tuesday,51.05882353
150,partly-cloudy-day,35,0.0059,8,Monday,33.05882353
316,clear-day,22,1.00E-04,10,Wednesday,26.35294118
1429,clear-night,17,0,17,Monday,13.41176471
2465,clear-day,54,0,12,Tuesday,52.05882353
1519,partly-cloudy-day,41,0.0015,12,Monday,40.76470588
134,clear-night,55,0,22,Sunday,59.35294118
153,clear-night,35,0,7,Thursday,40.52941176
128,fog,25,0.0018,8,Thursday,27.11764706
102,clear-night,41,0,21,Monday,44.82352941
377,clear-night,62,0,20,Monday,62.17647059
91,clear-night,23,0,7,Thursday,29.17647059
203,clear-night,46,0,21,Thursday,50.11764706
825,clear-night,36,0.0012,17,Friday,31.70588235
1506,clear-day,53,0,17,Saturday,45.64705882
1397,clear-day,44,0,12,Thursday,40.52941176
224,partly-cloudy-night,58,0.0143,17,Friday,56.41176471
438,partly-cloudy-night,28,0.005,17,Monday,25.47058824
145,clear-night,57,0,22,Thursday,59.47058824
196,partly-cloudy-night,36,0,20,Friday,35.41176471
336,clear-day,42,0,9,Wednesday,40.88235294
730,clear-day,45,0.0023,10,Saturday,44.23529412
399,clear-night,26,1.00E-04,18,Saturday,30.76470588
246,clear-night,43,0,20,Monday,44.82352941
1429,partly-cloudy-day,63,3.00E-04,11,Monday,60.29411765
1350,clear-day,50,1.00E-04,10,Saturday,51.70588235
2275,partly-cloudy-day,55,2.00E-04,15,Monday,51.64705882
41,partly-cloudy-night,28,0,22,Thursday,29.17647059
730,partly-cloudy-day,25,0,15,Friday,24.47058824
218,partly-cloudy-night,52,1.00E-04,22,Thursday,48.64705882
849,clear-day,44,3.00E-04,11,Tuesday,45.35294118
1518,clear-day,65,3.00E-04,11,Tuesday,61.11764706
116,partly-cloudy-night,74,7.00E-04,22,Thursday,73.76470588
166,clear-night,26,0,19,Thursday,27.11764706
123,clear-night,35,1.00E-04,21,Sunday,34.17647059
34,partly-cloudy-night,30,0,22,Monday,25.47058824
226,clear-night,36,0,21,Thursday,35.70588235
298,partly-cloudy-day,41,0,8,Sunday,44.11764706
284,clear-day,28,0,9,Friday,31.70588235
243,clear-night,47,2.00E-04,20,Thursday,50.11764706
1826,clear-day,63,0,17,Thursday,59.47058824
733,partly-cloudy-day,73,0.0017,12,Monday,72.70588235
102,clear-night,35,0,7,Sunday,43.88235294
113,rain,49,0.0315,8,Wednesday,46
2192,partly-cloudy-day,69,0,17,Monday,67.52941176
233,clear-night,33,0,19,Friday,31.70588235
289,partly-cloudy-night,67,0,19,Wednesday,67.94117647
26,clear-night,12,0,22,Thursday,14.88235294
107,partly-cloudy-night,33,0,7,Thursday,38.58823529
2673,clear-day,61,4.00E-04,17,Friday,54.47058824
995,clear-day,61,8.00E-04,12,Wednesday,52.76470588
234,clear-night,40,0,7,Tuesday,51.05882353
1249,clear-day,43,0,11,Friday,42.35294118
2807,clear-day,47,0,15,Saturday,42.11764706
2264,clear-day,62,0,12,Sunday,59.35294118
402,clear-day,13,0,9,Sunday,13.17647059
436,partly-cloudy-day,27,1.00E-04,10,Thursday,27.11764706
841,fog,31,0.0034,13,Saturday,31.64705882
2063,clear-day,68,0,13,Thursday,63.52941176
85,clear-night,50,0,22,Monday,55.70588235
123,clear-night,50,0,6,Tuesday,61.11764706
1505,clear-day,15,0,12,Monday,13.41176471
709,partly-cloudy-night,67,0,20,Tuesday,69.23529412
2349,clear-day,39,0,13,Sunday,37.76470588
15,clear-night,11,5.00E-04,22,Friday,12.35294118
117,snow,23,0.0122,13,Thursday,23.17647059
759,clear-day,42,3.00E-04,11,Monday,40.76470588
2878,clear-day,49,0,16,Friday,42.41176471
1796,partly-cloudy-day,55,4.00E-04,11,Thursday,53.88235294
489,clear-night,66,0,19,Thursday,65.11764706
2067,clear-day,55,7.00E-04,17,Monday,51.64705882
965,clear-night,35,2.00E-04,17,Sunday,34.52941176
1829,clear-day,69,0,18,Saturday,65.47058824
108,clear-night,18,0,7,Wednesday,26.35294118
2242,clear-day,57,0,15,Tuesday,49.76470588
2734,clear-day,53,4.00E-04,12,Saturday,49
218,partly-cloudy-night,36,0,18,Wednesday,34.11764706
346,partly-cloudy-night,53,0.0155,17,Tuesday,50.52941176
1413,clear-day,63,0,10,Friday,65.29411765
2692,partly-cloudy-day,34,0.001,15,Monday,33.05882353
1086,clear-day,46,0,12,Wednesday,44.58823529
540,partly-cloudy-night,46,0,18,Sunday,43.88235294
12,partly-cloudy-night,17,0,6,Saturday,19.70588235
648,partly-cloudy-day,29,1.00E-04,13,Wednesday,25.88235294
694,clear-day,43,0,10,Wednesday,44.58823529
449,clear-night,72,0,20,Tuesday,72.94117647
240,partly-cloudy-day,40,8.00E-04,9,Thursday,43.05882353
239,partly-cloudy-day,39,1.00E-04,7,Wednesday,44.23529412
940,partly-cloudy-day,28,0,13,Monday,25.17647059
2269,clear-day,68,0,12,Friday,64.94117647
1924,partly-cloudy-day,74,7.00E-04,13,Sunday,73.88235294
483,partly-cloudy-day,49,0.0245,10,Wednesday,46
127,rain,46,0.0364,8,Monday,51.64705882
1627,partly-cloudy-day,50,1.00E-04,11,Thursday,48.64705882
64,clear-night,34,0,6,Friday,35.41176471
2145,clear-day,19,7.00E-04,12,Friday,17.17647059
8,clear-night,4,0,6,Sunday,12.82352941
685,clear-day,15,3.00E-04,15,Friday,12.35294118
1658,clear-day,46,1.00E-04,12,Sunday,43
3050,partly-cloudy-day,72,0,14,Sunday,68.23529412
72,partly-cloudy-night,30,0.0024,19,Saturday,31.64705882
2358,partly-cloudy-day,72,0,12,Monday,67.52941176
1609,clear-day,73,0,14,Wednesday,65.76470588
3634,clear-day,78,0,15,Saturday,72.52941176
1456,clear-day,34,1.00E-04,14,Saturday,30.76470588
235,partly-cloudy-night,55,0,20,Wednesday,52.47058824
110,clear-night,28,1.00E-04,19,Friday,33.41176471
542,partly-cloudy-night,45,0,18,Sunday,48.64705882
140,clear-night,10,0,18,Saturday,9.705882353
2576,clear-day,28,1.00E-04,15,Tuesday,24.76470588
93,clear-day,6,0,9,Sunday,12.82352941
27,clear-night,9,0,7,Friday,12.35294118
784,clear-night,75,0,19,Sunday,73.88235294
518,partly-cloudy-day,38,0.0053,9,Monday,41.76470588
279,partly-cloudy-day,41,0,9,Monday,42.64705882
74,clear-night,13,0,7,Thursday,14.88235294
1500,partly-cloudy-day,48,0,12,Tuesday,43.70588235
89,clear-night,51,0,22,Tuesday,51.05882353
2308,clear-day,50,0.0027,15,Saturday,44.23529412
3298,clear-day,55,0,15,Saturday,51.70588235
1957,clear-day,80,0,17,Thursday,73.76470588
284,partly-cloudy-day,61,0.0066,9,Sunday,62.47058824
285,clear-night,21,0,18,Sunday,19.47058824
1224,partly-cloudy-day,51,0,16,Tuesday,45.35294118
590,clear-day,35,1.00E-04,10,Thursday,36.88235294
31,partly-cloudy-night,52,0.0053,6,Friday,56.41176471
2425,clear-day,21,0,15,Friday,17.17647059
119,clear-night,15,0,21,Monday,13.41176471
200,clear-night,23,0,20,Tuesday,24.76470588
688,partly-cloudy-day,57,0,10,Thursday,59.47058824
15,clear-night,6,0,6,Monday,13.41176471
53,clear-night,18,0,7,Monday,25.47058824
143,clear-day,19,0,8,Thursday,26.29411765
1176,clear-day,43,0.0038,15,Tuesday,36.94117647
121,partly-cloudy-night,43,0,22,Monday,40.76470588
78,cloudy,55,0.0181,21,Friday,56.41176471
494,clear-day,26,0,11,Friday,24.47058824
2330,clear-day,70,1.00E-04,16,Thursday,65.11764706
796,partly-cloudy-day,38,0.007,14,Sunday,37.70588235
117,clear-night,27,0,21,Thursday,26.29411765
30,clear-night,33,0,22,Tuesday,36.94117647
1036,partly-cloudy-day,55,5.00E-04,13,Thursday,50.11764706
1047,partly-cloudy-day,59,1.00E-04,14,Tuesday,56.05882353
36,clear-night,18,0,6,Friday,23.41176471
1523,clear-day,60,0,11,Wednesday,61
849,partly-cloudy-day,39,0,14,Wednesday,36.64705882
572,clear-day,57,0,9,Wednesday,65.76470588
1854,partly-cloudy-day,47,0,12,Sunday,44.11764706
977,partly-cloudy-day,45,3.00E-04,16,Monday,42.17647059
2080,clear-day,56,1.00E-04,16,Tuesday,52.05882353
518,partly-cloudy-day,19,0,9,Wednesday,20.52941176
1713,clear-day,56,0,17,Monday,55.70588235
28,clear-night,24,0,6,Saturday,31.94117647
1717,clear-day,35,4.00E-04,12,Saturday,31.94117647
1314,clear-day,43,0,13,Wednesday,40.88235294
2251,clear-day,25,0,14,Tuesday,19.41176471
382,clear-night,40,0,19,Wednesday,41.82352941
35,partly-cloudy-night,24,0.0018,19,Thursday,23.17647059
2324,clear-day,78,0,14,Tuesday,72.94117647
81,partly-cloudy-night,34,0,6,Monday,44
583,clear-night,66,0,19,Thursday,63.52941176
1660,partly-cloudy-day,70,0,15,Tuesday,69.23529412
200,clear-day,49,0,7,Sunday,59.35294118
577,clear-night,37,3.00E-04,18,Monday,36.52941176
1804,clear-day,46,0,16,Friday,42.35294118
114,clear-night,33,0,7,Saturday,45.64705882
184,clear-night,27,0,19,Wednesday,25.88235294
712,clear-day,31,0,15,Wednesday,26.35294118
1732,clear-day,55,0,17,Tuesday,52.05882353
38,partly-cloudy-night,61,0.0018,6,Saturday,66.47058824
572,partly-cloudy-day,31,0,17,Wednesday,26.35294118
1411,partly-cloudy-day,64,8.00E-04,16,Monday,60.29411765
1638,clear-day,71,0,15,Monday,62.17647059
490,partly-cloudy-day,42,0.0114,11,Monday,42.17647059
339,clear-night,32,0,18,Thursday,29.17647059
1484,partly-cloudy-day,55,0.0024,16,Thursday,53.88235294
2277,partly-cloudy-day,64,0,15,Friday,60.05882353
577,clear-night,48,1.00E-04,18,Thursday,50.11764706
153,partly-cloudy-night,57,9.00E-04,7,Thursday,59.47058824
1061,clear-day,32,0.0026,10,Sunday,34.17647059
758,partly-cloudy-day,42,0,16,Monday,40.76470588
882,partly-cloudy-day,73,0.0016,16,Monday,72.70588235
850,partly-cloudy-day,55,6.00E-04,11,Tuesday,56.05882353
1047,partly-cloudy-day,49,0,15,Sunday,47.11764706
274,clear-day,40,0,8,Monday,44.82352941
1925,clear-day,15,0,13,Sunday,13.17647059
1755,clear-day,44,0.0012,11,Friday,42.41176471
971,fog,31,0.0015,11,Saturday,31.64705882
174,clear-night,20,0,20,Saturday,19.70588235
280,clear-night,63,0,21,Friday,65.29411765
1016,clear-day,36,0,16,Friday,31.70588235
489,partly-cloudy-night,66,0,19,Friday,64.94117647
44,partly-cloudy-night,20,1.00E-04,22,Saturday,19.70588235
213,clear-night,42,1.00E-04,7,Friday,46.17647059
3588,clear-day,77,0,14,Saturday,65.47058824
527,clear-day,37,1.00E-04,9,Sunday,37.76470588
800,clear-day,32,0,16,Thursday,26.29411765
261,clear-night,44,0,7,Friday,54.47058824
16,rain,43,0.0257,6,Tuesday,50.52941176
1567,partly-cloudy-day,55,0,14,Wednesday,52.47058824
623,partly-cloudy-night,53,0,19,Saturday,49
290,partly-cloudy-day,33,0.0029,13,Wednesday,30.35294118
192,partly-cloudy-night,28,0,18,Wednesday,30.35294118
759,partly-cloudy-day,65,0,9,Sunday,68.23529412
298,cloudy,60,2.00E-04,18,Sunday,57.23529412
222,partly-cloudy-night,60,0,7,Monday,55.70588235
180,partly-cloudy-night,47,0,21,Monday,44
313,clear-day,11,0,10,Friday,12.35294118
1124,clear-night,17,0,17,Thursday,14.88235294
341,partly-cloudy-night,60,0,7,Monday,67.52941176
650,clear-day,13,0,15,Saturday,9.705882353
193,clear-day,21,0,9,Thursday,26.29411765
308,partly-cloudy-night,63,0,7,Thursday,73.76470588
662,partly-cloudy-day,53,0,9,Thursday,53.88235294
2332,partly-cloudy-day,65,2.00E-04,11,Saturday,66.47058824
179,partly-cloudy-night,39,0,22,Thursday,40.52941176
195,clear-night,31,0,20,Wednesday,36.64705882
1355,clear-day,22,5.00E-04,11,Wednesday,22.64705882
43,partly-cloudy-night,24,4.00E-04,21,Friday,23.41176471
1137,partly-cloudy-night,62,8.00E-04,18,Wednesday,60.35294118
472,clear-night,70,0,20,Friday,72.47058824
286,clear-night,60,0,7,Friday,64.94117647
1650,partly-cloudy-day,54,0,13,Tuesday,50.17647059
185,partly-cloudy-night,74,5.00E-04,21,Monday,72.70588235
1022,clear-day,40,8.00E-04,10,Saturday,43.94117647
77,clear-night,48,0,6,Tuesday,52.05882353
84,cloudy,37,3.00E-04,22,Wednesday,34.11764706
160,clear-night,52,1.00E-04,21,Thursday,53.88235294
76,clear-night,46,0,21,Tuesday,50.52941176
738,clear-night,70,0,19,Wednesday,65.76470588
1829,clear-day,36,0.0028,14,Sunday,34.52941176
303,partly-cloudy-day,55,0,8,Sunday,57.23529412
3067,clear-day,64,0,16,Sunday,60.29411765
1479,clear-day,64,0,18,Tuesday,61.11764706
603,partly-cloudy-day,35,0,10,Sunday,37.70588235
1603,clear-day,69,0,11,Wednesday,67.94117647
392,clear-day,37,2.00E-04,10,Tuesday,36.94117647
136,partly-cloudy-night,29,0,19,Tuesday,31.17647059
1858,partly-cloudy-day,36,0.0085,14,Saturday,32.88235294
120,clear-night,38,1.00E-04,21,Sunday,39.23529412
251,clear-day,41,0,7,Tuesday,43.70588235
16,clear-night,16,0,6,Saturday,25.52941176
161,clear-night,39,1.00E-04,21,Friday,42.35294118
484,partly-cloudy-night,47,0,18,Sunday,47.11764706
279,partly-cloudy-night,47,0,20,Monday,44
29,clear-night,18,0,22,Sunday,19.47058824
284,partly-cloudy-night,47,0,20,Thursday,43.76470588
49,snow,22,0.0076,9,Thursday,23.17647059
102,clear-night,23,0,7,Friday,31.70588235
228,partly-cloudy-day,39,0,7,Thursday,48.64705882
2023,clear-day,46,0.0012,14,Sunday,39.23529412
149,clear-night,20,0,20,Tuesday,19.41176471
106,clear-night,35,0,21,Thursday,36.88235294
117,partly-cloudy-night,26,1.00E-04,22,Wednesday,22.64705882
193,clear-day,21,0,9,Monday,25.17647059
519,partly-cloudy-night,63,0,20,Saturday,60.82352941
2603,clear-day,74,0,11,Saturday,72.52941176
59,partly-cloudy-night,71,6.00E-04,6,Monday,72.70588235
1375,clear-day,50,0,13,Monday,44.82352941
1031,cloudy,47,4.00E-04,13,Thursday,43.05882353
73,cloudy,39,1.00E-04,22,Thursday,38.58823529
1706,rain,77,0.0272,12,Thursday,73.76470588
1861,partly-cloudy-day,70,0,18,Saturday,66.47058824
811,clear-day,38,0,10,Saturday,45.64705882
136,clear-night,55,0,6,Friday,65.29411765
183,partly-cloudy-night,45,0,20,Wednesday,44.23529412
190,clear-day,31,0,8,Thursday,35.70588235
75,cloudy,44,0,22,Sunday,43.88235294
66,partly-cloudy-night,30,0.0029,7,Tuesday,31.17647059
74,partly-cloudy-night,24,6.00E-04,20,Friday,23.41176471
181,rain,50,0.0784,8,Thursday,50.11764706
276,partly-cloudy-day,30,0,10,Tuesday,32.11764706
134,clear-day,28,1.00E-04,8,Sunday,34.17647059
293,rain,62,0.0628,13,Sunday,62.47058824
2764,clear-day,64,0,17,Sunday,60.29411765
171,rain,47,0.0293,19,Saturday,43.94117647
437,partly-cloudy-day,39,0,10,Wednesday,36.64705882
1690,clear-day,25,5.00E-04,11,Tuesday,24.76470588
230,clear-night,38,0.001,18,Tuesday,36.94117647
85,partly-cloudy-night,42,3.00E-04,22,Sunday,48.64705882
1245,clear-day,70,0,10,Friday,72.47058824
608,cloudy,37,0.002,17,Saturday,32.88235294
1006,clear-day,39,0.0099,15,Wednesday,34.11764706
46,clear-night,45,0,6,Wednesday,40.88235294
1310,clear-day,58,0,15,Tuesday,51.05882353
344,partly-cloudy-day,36,0,10,Thursday,38.58823529
696,clear-day,15,0,13,Sunday,12.82352941
1054,clear-day,49,2.00E-04,10,Friday,46.17647059
14,clear-night,7,0,22,Saturday,9.705882353
719,clear-day,47,0,13,Monday,42.64705882
768,clear-day,41,0,10,Wednesday,41.82352941
271,clear-night,35,8.00E-04,19,Sunday,34.17647059
1186,partly-cloudy-day,19,4.00E-04,11,Saturday,19.70588235
1513,partly-cloudy-day,45,1.00E-04,13,Monday,41.76470588
2296,clear-day,52,0,11,Saturday,51.70588235
1769,partly-cloudy-day,35,0.0046,11,Monday,33.05882353
2604,clear-day,58,0,12,Friday,54.47058824
697,partly-cloudy-day,43,0.006,12,Monday,42.17647059
11,partly-cloudy-night,18,0,6,Monday,25.17647059
259,clear-night,49,0,21,Tuesday,49.76470588
131,cloudy,56,0.024,9,Friday,56.41176471
668,partly-cloudy-day,41,0,10,Tuesday,40.88235294
1777,partly-cloudy-day,62,0,14,Thursday,59.47058824
1588,partly-cloudy-day,47,1.00E-04,16,Sunday,44.11764706
104,clear-night,22,0,22,Tuesday,24.76470588
1973,clear-day,67,0,12,Thursday,65.11764706
1364,partly-cloudy-day,35,6.00E-04,11,Friday,35.41176471
313,clear-night,56,2.00E-04,19,Monday,60.29411765
509,clear-night,17,0,17,Sunday,12.82352941
104,clear-day,30,0,7,Sunday,39.23529412
297,clear-night,65,0,7,Tuesday,72.94117647
509,partly-cloudy-day,52,0,8,Thursday,53.88235294
1120,clear-day,47,0,10,Tuesday,51.05882353
1575,partly-cloudy-day,63,0,18,Friday,60.05882353
52,snow,23,0.0105,8,Thursday,23.17647059
2141,clear-day,80,0,15,Friday,72.47058824
248,partly-cloudy-day,50,0.0195,9,Thursday,50.11764706
682,clear-day,32,0,13,Thursday,29.17647059
1547,clear-day,30,0,16,Saturday,25.52941176
1979,partly-cloudy-day,72,0,11,Tuesday,69.23529412
1751,clear-day,21,0,12,Tuesday,19.41176471
2234,clear-day,36,1.00E-04,16,Saturday,31.94117647
531,partly-cloudy-day,56,0,16,Tuesday,50.52941176
387,clear-night,50,1.00E-04,19,Wednesday,52.76470588
620,clear-night,30,0,17,Thursday,26.29411765
24,clear-night,37,2.00E-04,6,Sunday,37.76470588
1932,partly-cloudy-day,59,0,11,Friday,60.05882353
1633,clear-day,51,0,13,Friday,46.17647059
1163,clear-day,24,0,15,Sunday,19.47058824
2321,clear-day,23,0,13,Wednesday,20.52941176
1500,clear-day,71,0,10,Tuesday,72.94117647
128,partly-cloudy-night,36,7.00E-04,22,Monday,36.52941176
226,clear-night,38,0,20,Sunday,43
850,clear-day,42,0,15,Thursday,38.58823529
794,partly-cloudy-day,28,0,14,Monday,25.47058824
244,clear-day,34,0,8,Saturday,42.11764706
1204,partly-cloudy-day,57,0,11,Sunday,57.23529412
143,partly-cloudy-night,47,5.00E-04,22,Wednesday,44.58823529
201,clear-night,18,0,20,Friday,17.17647059
112,clear-night,53,0,6,Thursday,63.52941176
413,clear-day,52,0,8,Wednesday,65.76470588
2240,rain,38,0.0254,14,Sunday,34.17647059
1047,partly-cloudy-day,42,1.00E-04,10,Wednesday,44.23529412
124,partly-cloudy-day,28,6.00E-04,8,Friday,24.47058824
1618,clear-day,64,0,11,Monday,62.17647059
515,partly-cloudy-day,47,0.0039,11,Sunday,47.11764706
2963,clear-day,59,0,10,Saturday,60.82352941
688,partly-cloudy-day,29,0,10,Saturday,30.76470588
418,rain,42,0.0746,13,Saturday,42.94117647
148,clear-night,49,0,21,Tuesday,45.35294118
2291,clear-day,72,0,17,Friday,65.29411765
317,partly-cloudy-night,41,2.00E-04,20,Tuesday,40.88235294
625,clear-night,41,0,18,Thursday,40.52941176
271,clear-day,20,0,9,Saturday,25.52941176
2716,partly-cloudy-day,35,0.0041,14,Monday,33.05882353
87,clear-night,12,0,7,Tuesday,19.41176471
