age,job,marital,housing,loan,phone,month,weekday,CPI,CCI,irate,employment,purchase,edu_years
25,student,single,no,no,cellular,nov,thu,94.767,-50.8,1.041,4963.6,1,12
58,unemployed,married,yes,no,cellular,nov,thu,94.767,-50.8,1.041,4963.6,1,16
33,management,married,yes,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,16
37,admin.,married,yes,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,16
43,admin.,divorced,yes,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,16
26,admin.,single,no,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,16
41,admin.,married,yes,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,16
25,technician,single,yes,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,13
35,admin.,single,yes,no,cellular,nov,fri,94.767,-50.8,1.04,4963.6,1,13
41,technician,married,no,no,cellular,nov,mon,94.767,-50.8,1.039,4963.6,1,13
67,housemaid,divorced,yes,no,cellular,nov,mon,94.767,-50.8,1.039,4963.6,1,13
41,technician,married,yes,no,cellular,nov,mon,94.767,-50.8,1.039,4963.6,1,13
35,technician,divorced,no,no,cellular,nov,tue,94.767,-50.8,1.035,4963.6,1,4
35,technician,divorced,yes,no,cellular,nov,tue,94.767,-50.8,1.035,4963.6,1,4
33,admin.,married,no,no,cellular,nov,tue,94.767,-50.8,1.035,4963.6,1,16
35,technician,divorced,yes,no,cellular,nov,tue,94.767,-50.8,1.035,4963.6,1,4
54,admin.,married,no,no,cellular,nov,tue,94.767,-50.8,1.035,4963.6,1,13
38,housemaid,divorced,no,no,cellular,nov,wed,94.767,-50.8,1.03,4963.6,1,16
32,admin.,married,no,no,landline,nov,wed,94.767,-50.8,1.03,4963.6,1,16
33,student,married,yes,no,landline,nov,thu,94.767,-50.8,1.031,4963.6,1,13
31,admin.,single,yes,no,cellular,nov,thu,94.767,-50.8,1.031,4963.6,1,16
62,retired,married,yes,no,cellular,nov,thu,94.767,-50.8,1.031,4963.6,1,16
62,retired,married,yes,no,cellular,nov,thu,94.767,-50.8,1.031,4963.6,1,16
62,retired,married,no,no,cellular,nov,thu,94.767,-50.8,1.031,4963.6,1,16
37,admin.,married,yes,no,cellular,nov,fri,94.767,-50.8,1.028,4963.6,1,16
73,retired,married,yes,no,cellular,nov,fri,94.767,-50.8,1.028,4963.6,1,13
44,technician,married,no,no,cellular,nov,fri,94.767,-50.8,1.028,4963.6,1,13
41,blue-collar,married,yes,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,4
29,blue-collar,single,no,no,landline,nov,fri,93.2,-42,4.021,5195.8,0,6
40,entrepreneur,divorced,yes,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,16
43,technician,married,no,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,13
42,technician,single,yes,no,cellular,aug,tue,92.201,-31.4,0.884,5076.2,0,NA
41,blue-collar,married,yes,no,landline,jul,tue,93.918,-42.7,4.962,5228.1,0,NA
31,admin.,single,yes,no,cellular,aug,mon,93.444,-36.1,4.97,5228.1,0,16
43,admin.,married,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,12
29,services,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,0,12
44,blue-collar,married,no,no,landline,may,wed,93.994,-36.4,4.856,5191,0,9
36,technician,divorced,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
38,unemployed,married,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,16
30,admin.,single,yes,no,landline,jul,fri,93.918,-42.7,4.959,5228.1,0,16
40,admin.,single,no,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,12
52,admin.,single,NA,yes,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
41,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,9
30,admin.,married,no,no,cellular,jul,fri,93.918,-42.7,4.957,5228.1,0,16
33,admin.,married,no,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,16
36,technician,married,yes,no,cellular,aug,thu,93.444,-36.1,4.964,5228.1,0,13
32,unemployed,married,NA,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,9
42,services,divorced,yes,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,12
29,admin.,single,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,12
39,admin.,married,yes,yes,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,13
56,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,0,4
31,technician,single,yes,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,12
29,technician,single,yes,no,landline,may,fri,93.994,-36.4,4.857,5191,0,16
26,admin.,single,no,no,landline,may,wed,93.994,-36.4,4.856,5191,0,12
46,admin.,married,yes,no,landline,may,fri,93.994,-36.4,4.857,5191,0,16
35,admin.,married,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,16
38,NA,married,no,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,6
48,technician,married,no,no,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,12
33,services,married,no,yes,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
37,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,13
32,admin.,single,yes,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,12
37,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,12
46,unemployed,married,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,6
32,technician,married,no,yes,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,13
33,blue-collar,married,no,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,6
42,blue-collar,married,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,4
50,management,married,yes,no,landline,may,wed,93.994,-36.4,4.857,5191,0,16
46,blue-collar,married,no,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,9
35,technician,married,no,no,landline,may,wed,93.994,-36.4,4.858,5191,0,16
36,blue-collar,single,yes,no,landline,may,wed,93.994,-36.4,4.856,5191,0,NA
29,technician,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,13
57,blue-collar,married,NA,yes,landline,may,tue,93.994,-36.4,4.856,5191,0,13
57,blue-collar,married,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,9
41,technician,divorced,no,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
46,admin.,married,no,no,landline,jun,tue,94.465,-41.8,4.864,5228.1,0,12
22,blue-collar,married,yes,no,cellular,jul,thu,93.918,-42.7,4.962,5228.1,0,9
44,services,married,NA,NA,cellular,jul,thu,93.918,-42.7,4.962,5228.1,0,12
35,services,single,no,yes,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,12
37,blue-collar,married,yes,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,13
39,blue-collar,divorced,yes,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,9
46,management,married,no,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,16
32,self-employed,divorced,no,no,landline,may,thu,93.994,-36.4,4.855,5191,0,13
44,technician,married,yes,yes,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
43,admin.,married,no,no,cellular,jul,thu,93.918,-42.7,4.962,5228.1,0,16
30,blue-collar,married,no,no,landline,jun,tue,94.465,-41.8,4.864,5228.1,0,6
32,management,married,no,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
27,admin.,single,no,yes,landline,jun,thu,94.465,-41.8,4.866,5228.1,0,16
29,technician,single,yes,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,16
30,technician,single,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
53,blue-collar,married,yes,yes,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,6
40,blue-collar,single,no,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,12
50,unemployed,NA,no,no,landline,nov,thu,93.2,-42,4.076,5195.8,0,9
51,blue-collar,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,4
34,admin.,married,no,yes,landline,mar,thu,93.369,-34.8,0.654,5008.7,0,13
44,entrepreneur,married,no,yes,landline,jun,wed,94.465,-41.8,4.962,5228.1,0,13
32,admin.,single,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,12
58,admin.,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,12
35,blue-collar,single,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,13
49,management,divorced,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,16
48,technician,married,yes,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,4
34,entrepreneur,single,no,yes,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,13
29,technician,single,yes,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,9
38,admin.,married,yes,no,landline,jul,thu,93.918,-42.7,4.968,5228.1,0,12
50,admin.,married,yes,no,cellular,nov,mon,92.649,-30.1,0.722,5017.5,0,16
38,entrepreneur,married,yes,yes,cellular,apr,mon,93.075,-47.1,1.466,5099.1,0,13
44,admin.,married,yes,no,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,16
46,blue-collar,married,no,no,cellular,aug,tue,93.444,-36.1,4.966,5228.1,0,4
50,admin.,married,no,yes,landline,may,tue,93.994,-36.4,4.857,5191,0,16
52,services,married,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,12
48,blue-collar,married,yes,no,landline,may,wed,93.994,-36.4,4.858,5191,0,9
59,retired,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,6
41,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,4
37,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,9
33,admin.,married,yes,no,cellular,aug,fri,93.444,-36.1,4.963,5228.1,0,16
30,technician,single,yes,yes,cellular,nov,thu,93.2,-42,4.076,5195.8,0,16
34,admin.,divorced,NA,yes,cellular,oct,thu,94.601,-49.5,1.025,4963.6,0,16
28,blue-collar,single,no,no,landline,may,fri,93.994,-36.4,4.855,5191,0,6
39,admin.,single,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,16
33,technician,single,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,16
31,admin.,single,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,16
34,management,single,yes,yes,cellular,nov,thu,93.2,-42,4.076,5195.8,0,16
47,entrepreneur,married,yes,yes,cellular,aug,tue,93.444,-36.1,4.965,5228.1,0,12
47,admin.,single,no,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,16
62,entrepreneur,married,yes,no,cellular,apr,mon,93.749,-34.6,0.642,5008.7,0,9
42,blue-collar,married,yes,yes,cellular,apr,wed,93.075,-47.1,1.445,5099.1,0,6
33,admin.,divorced,no,yes,cellular,jul,thu,93.918,-42.7,4.968,5228.1,0,12
31,services,single,yes,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,12
46,admin.,divorced,no,no,cellular,apr,tue,93.075,-47.1,1.453,5099.1,0,12
43,self-employed,married,no,no,landline,may,wed,93.994,-36.4,4.858,5191,0,9
46,services,married,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,NA
58,blue-collar,married,yes,no,cellular,jul,fri,93.918,-42.7,4.962,5228.1,0,4
29,admin.,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,12
33,admin.,married,no,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,12
26,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,13
58,retired,married,yes,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,4
39,technician,married,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,NA
33,blue-collar,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,6
53,admin.,married,yes,no,cellular,sep,tue,92.379,-29.8,0.819,5017.5,0,16
59,retired,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,16
36,blue-collar,married,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,9
52,technician,married,yes,yes,cellular,nov,wed,93.2,-42,4.12,5195.8,0,9
37,admin.,married,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,12
27,admin.,single,yes,no,cellular,aug,tue,92.201,-31.4,0.883,5076.2,0,16
31,admin.,married,no,no,landline,jul,mon,94.215,-40.3,0.889,4991.6,0,16
46,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,0,13
34,admin.,married,no,no,landline,may,thu,93.994,-36.4,4.855,5191,0,16
41,services,married,yes,yes,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,12
49,admin.,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,NA
27,admin.,married,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,13
43,blue-collar,married,no,no,cellular,apr,fri,93.075,-47.1,1.405,5099.1,0,6
48,services,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,12
46,admin.,married,no,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,12
43,entrepreneur,married,no,no,landline,may,thu,93.994,-36.4,4.855,5191,0,16
37,admin.,single,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
27,technician,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,NA
59,technician,married,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,9
37,services,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,12
29,admin.,single,yes,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,16
45,blue-collar,married,yes,no,cellular,mar,tue,92.843,-50,1.51,5099.1,0,9
57,blue-collar,divorced,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,13
58,entrepreneur,married,yes,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,4
44,admin.,single,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,0,12
48,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,0,6
60,retired,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,16
22,services,single,yes,no,landline,jun,mon,92.963,-40.8,1.26,5076.2,0,12
43,unemployed,married,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
53,blue-collar,divorced,no,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,4
36,technician,married,yes,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,13
53,unemployed,married,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,9
38,self-employed,divorced,yes,yes,cellular,jul,thu,93.918,-42.7,4.968,5228.1,0,9
49,technician,married,yes,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,13
37,blue-collar,married,yes,yes,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,4
46,blue-collar,married,yes,yes,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,6
33,unemployed,divorced,yes,no,landline,aug,mon,93.444,-36.1,4.963,5228.1,0,13
30,admin.,single,no,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,16
33,blue-collar,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,0,9
30,admin.,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,12
32,technician,single,no,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,13
30,blue-collar,single,no,yes,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,4
73,retired,married,yes,no,cellular,mar,mon,93.369,-34.8,0.646,5008.7,0,4
33,technician,married,yes,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,12
50,blue-collar,married,yes,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,9
41,services,single,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,9
51,services,divorced,no,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,12
30,blue-collar,single,no,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,12
30,unemployed,married,yes,no,cellular,jul,thu,93.918,-42.7,4.968,5228.1,0,12
31,blue-collar,married,no,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,9
31,management,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,16
42,admin.,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,6
33,unemployed,divorced,yes,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,13
35,services,divorced,yes,yes,landline,may,wed,93.994,-36.4,4.857,5191,0,13
39,blue-collar,married,no,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,9
34,housemaid,married,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,NA
33,technician,married,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,13
38,blue-collar,married,yes,no,cellular,may,mon,92.893,-46.2,1.354,5099.1,0,9
41,technician,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,13
36,self-employed,divorced,no,no,cellular,nov,wed,92.649,-30.1,0.715,5017.5,0,9
44,management,married,yes,yes,cellular,apr,wed,93.075,-47.1,1.415,5099.1,0,6
36,admin.,married,no,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,12
41,services,married,yes,yes,landline,may,tue,93.994,-36.4,4.856,5191,0,9
27,blue-collar,married,yes,yes,landline,may,tue,93.994,-36.4,4.856,5191,0,9
29,technician,single,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,0,16
48,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,4
32,management,single,no,no,landline,may,mon,93.994,-36.4,4.858,5191,0,4
27,blue-collar,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,6
46,blue-collar,married,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,4
32,admin.,married,no,no,cellular,sep,mon,94.199,-37.5,0.879,4963.6,0,12
53,management,married,no,no,landline,aug,fri,93.444,-36.1,4.963,5228.1,0,16
55,blue-collar,married,no,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,4
29,technician,married,yes,no,landline,may,wed,93.994,-36.4,4.859,5191,0,13
38,admin.,married,yes,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,9
37,admin.,single,yes,no,landline,jul,tue,93.918,-42.7,4.961,5228.1,0,12
43,entrepreneur,married,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,4
41,technician,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,16
30,services,single,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,12
55,retired,married,yes,no,landline,may,tue,93.994,-36.4,4.856,5191,0,4
50,unemployed,married,yes,no,landline,may,mon,93.994,-36.4,4.858,5191,0,4
55,technician,married,yes,no,landline,may,thu,93.994,-36.4,4.855,5191,0,16
30,admin.,single,no,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,16
33,admin.,single,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,16
31,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,9
48,technician,divorced,NA,yes,cellular,nov,tue,93.2,-42,4.153,5195.8,0,13
44,blue-collar,divorced,no,no,landline,may,mon,93.994,-36.4,4.858,5191,0,6
32,technician,single,no,yes,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,16
39,blue-collar,married,NA,yes,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,9
52,admin.,divorced,yes,no,landline,jun,wed,94.465,-41.8,4.959,5228.1,0,6
39,blue-collar,married,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,6
33,technician,single,yes,yes,landline,may,wed,93.994,-36.4,4.859,5191,0,13
42,admin.,married,no,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,16
37,admin.,divorced,NA,NA,landline,may,wed,93.994,-36.4,4.857,5191,0,16
24,student,single,no,no,cellular,aug,fri,92.201,-31.4,0.825,5076.2,0,12
37,services,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,12
28,services,single,yes,no,landline,may,thu,93.994,-36.4,4.855,5191,0,NA
38,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,16
53,technician,divorced,no,no,landline,jul,thu,93.918,-42.7,4.966,5228.1,0,13
35,blue-collar,single,yes,no,landline,may,wed,93.994,-36.4,4.856,5191,0,12
33,technician,divorced,yes,yes,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,16
47,blue-collar,married,yes,no,landline,may,tue,93.994,-36.4,4.856,5191,0,4
32,admin.,married,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,16
31,technician,married,no,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
46,self-employed,married,yes,yes,landline,may,wed,93.994,-36.4,4.858,5191,0,16
30,blue-collar,married,yes,no,landline,may,fri,93.994,-36.4,4.855,5191,0,9
32,technician,divorced,no,no,cellular,mar,tue,92.843,-50,1.556,5099.1,0,13
35,admin.,single,no,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,12
32,technician,divorced,yes,yes,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,16
49,blue-collar,married,yes,no,cellular,aug,thu,93.444,-36.1,4.963,5228.1,0,12
37,admin.,single,yes,no,cellular,oct,fri,92.431,-26.9,0.72,5017.5,0,16
49,admin.,single,no,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,0,16
25,technician,single,NA,yes,landline,may,tue,93.994,-36.4,4.857,5191,0,16
26,admin.,single,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,16
41,technician,married,no,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,13
43,admin.,married,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
29,unemployed,married,yes,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,16
59,blue-collar,married,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,9
41,entrepreneur,divorced,no,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,13
40,technician,single,no,yes,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,16
47,blue-collar,married,no,yes,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,9
36,management,married,no,no,landline,aug,fri,93.444,-36.1,4.964,5228.1,0,16
56,retired,married,yes,no,cellular,jul,fri,92.469,-33.6,1.059,5076.2,0,12
34,technician,single,no,no,landline,nov,mon,93.2,-42,4.191,5195.8,0,NA
39,technician,married,yes,yes,landline,jun,wed,94.465,-41.8,4.962,5228.1,0,13
40,management,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,NA
53,admin.,married,no,no,landline,jun,tue,94.465,-41.8,4.864,5228.1,0,12
43,technician,single,yes,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,0,13
40,technician,married,yes,no,cellular,aug,mon,92.201,-31.4,0.821,5076.2,0,12
44,unemployed,married,yes,no,landline,aug,thu,92.201,-31.4,0.873,5076.2,0,12
42,management,married,no,no,landline,jun,wed,94.465,-41.8,4.958,5228.1,0,16
38,entrepreneur,married,yes,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,12
59,admin.,married,yes,yes,landline,may,thu,93.994,-36.4,4.86,5191,0,16
36,blue-collar,married,yes,yes,cellular,apr,thu,93.075,-47.1,1.41,5099.1,0,NA
57,admin.,married,yes,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,12
30,technician,single,yes,yes,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,16
48,blue-collar,married,yes,yes,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,9
29,blue-collar,single,yes,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,12
24,services,single,yes,no,cellular,apr,tue,93.075,-47.1,1.423,5099.1,0,12
30,services,married,no,no,cellular,apr,thu,93.075,-47.1,1.41,5099.1,0,12
47,blue-collar,married,yes,yes,landline,may,thu,93.994,-36.4,4.86,5191,0,NA
32,blue-collar,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,4
39,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,0,9
31,self-employed,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
57,admin.,single,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,9
39,self-employed,married,no,yes,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,16
31,housemaid,married,no,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,4
34,admin.,married,yes,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,16
