Applicants,SalePrice,NumberOfUnits,YearSold,MonthSold,OverallQual,TotalSqFeet,GrLivArea,TotBathrooms,LotArea,ExterQual,FullBath,CentralAir,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNoGarage,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,NeighborhoodVeenker,NeighborhoodMeanSalePrice
5,168999.9999999983,1,2011,5,5,3424.8257210180204,3256.913461360325,3,4996.395055607574,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
3,235999.99999998894,3,2010,6,7,3837.6426464728697,2987.3930835414717,5,4217.520166818844,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
0,109500.00000000086,2,2009,8,5,3006.012885994473,1782.286339163265,1,3411.897262725233,3,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,200500.0000000078,1,2010,6,6,3535.953632794976,2759.5263316174846,3,3966.925858156133,3,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,115999.99999999985,2,2008,10,5,2095.8332401520447,1809.7061816170649,1,3998.6126897294484,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,133000.00000000114,4,2009,9,5,3264.6231363387537,2322.6010314371965,1,4612.119821445426,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
6,66499.99999999702,4,2009,8,5,3023.007999660461,2145.813450393309,2,3130.240875525866,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,303477.000000006,1,2007,8,8,4215.804748743465,3439.10472471805,3,4022.3756060845712,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,132249.99999999383,4,2007,1,4,3267.682969345783,2016.1292425209965,3,6055.8066221705,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
5,350000.00000000134,1,2009,6,9,4169.3593079833,3191.54658572037,5,3985.7317382790793,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
1,148000.000000007,2,2010,6,5,3385.535684254432,2178.2789810966606,3,4552.551762231681,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
7,136500.00000000664,1,2009,7,5,2951.134111982185,1729.5266766305451,3,3527.711140512547,4,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,156999.99999999293,3,2007,6,5,3324.7406115469034,2088.7254277195293,3,3534.447976499707,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,187499.99999999942,3,2007,4,7,3768.6170613241015,2791.377700395099,3,4857.747775115286,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
4,177999.99999999616,5,2009,12,6,3480.010146958207,2675.450390915739,3,4156.777257817929,3,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
1,118499.99999999726,2,2011,3,4,3851.5247023077386,3195.7139137432396,3,3290.110995934815,4,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
6,99999.99999999718,4,2009,7,5,3002.4119740971314,1778.824443154315,1,3569.443010584179,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,328899.9999999843,4,2008,1,9,4042.77418152976,2784.1549714339876,4,2911.75227864179,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,144999.9999999984,1,2011,6,5,4009.86929534237,2786.867446923594,3,3884.933826509663,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,135500.00000000093,5,2008,4,5,3345.9900641336776,2467.982640273284,2,5211.42913187376,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,268000.0000000016,2,2007,10,8,4466.5107595134195,3186.670476309155,4,5138.23830767012,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,149500.00000000335,2,2009,2,6,3843.5304500517504,2587.5705969082655,3,4614.711521244779,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,122899.99999999673,4,2007,7,5,2823.376516342215,1833.306351656675,1,3806.224091795711,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,172500.0000000083,1,2009,7,6,3608.6723488938624,2760.4455278848486,3,4450.020970603567,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
2,154499.99999999438,2,2011,2,6,3285.164953115775,2057.201864335457,2,3889.8525882554723,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
2,164999.99999999712,1,2008,6,5,3707.5809799998965,2456.841721953296,3,4788.734913669357,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,118858.0000000011,1,2009,6,5,2760.725055938535,2618.093615473061,3,3532.7659276695117,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,139999.99999999418,4,2008,10,6,3593.1411728575354,2860.948382081397,3,3543.394710579263,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
0,106499.9999999981,3,2011,4,4,3105.3903957041503,1877.828981020215,1,3970.2972542439306,3,2,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
4,142952.99999999802,5,2009,6,5,3368.3988327919624,3202.63461790193,3,3532.7659276695117,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
3,611656.9999999985,2,2010,3,9,4558.159580627806,3285.97472616716,5,4733.892705685859,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
1,135000.00000000442,1,2011,6,5,3300.9625273826055,2283.0785800544154,1,3525.7418793463203,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,110000.0000000052,4,2007,6,4,2939.930073297755,1718.7554020240498,1,3621.064235343248,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,153000.00000000428,5,2009,5,5,3409.504588845135,2368.2594219917723,3,3958.35905668475,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
7,179999.99999999133,1,2011,7,7,3405.3006490351786,2591.6752859743706,3,3759.5425989037712,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,239999.9999999933,1,2011,8,7,4010.832592807355,2748.4531761714425,3,5009.28711777832,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
3,125500.00000000303,3,2007,8,5,2996.99544804245,1796.056991732705,1,3280.251489335274,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,128000.00000000597,2,2010,2,5,3279.1057869377623,2049.946966515493,3,4213.951783313948,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,255000.00000000937,4,2007,6,8,3971.3501553014644,2716.641975191222,4,4820.629964598216,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,250000.00000000428,1,2011,6,7,3877.3658182431022,3070.80969502678,2,4504.865761947045,4,2,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
5,131000.00000000156,4,2011,6,5,2986.107374543195,1796.056991732705,3,3997.062557036545,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
5,174000.00000000585,2,2009,6,6,3358.317379002107,2565.840514475133,3,4682.958932306419,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,154300.0000000073,1,2010,1,5,4029.502512822385,3225.936153655675,3,4521.90818242683,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,143499.99999999808,3,2009,10,5,3567.9751263073426,2322.6010314371965,2,4083.9518752488557,3,2,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
0,87999.9999999961,4,2011,7,5,3001.510485298842,1978.51273620743,1,3263.279678995902,3,2,no,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
1,144999.9999999984,3,2007,8,5,3839.7861600724195,3028.89101377817,3,3310.9391491686342,3,4,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
4,173732.99999999892,2,2009,6,6,3048.606616523999,2267.993487040363,3,1860.13129202592,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
4,74999.9999999965,1,2007,1,4,2865.1376266410803,2091.5596169194855,2,1063.2613311197101,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.91666666616
0,35311.0000000007,1,2011,10,2,2006.3019238661398,821.376807531905,1,4022.3756060845712,3,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
2,135000.00000000442,3,2009,4,4,3454.356705609503,2274.2968231309314,1,5290.39758025668,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,237999.99999999726,1,2007,11,7,3957.473363120051,3122.5692648865397,5,4765.032331042935,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
3,176500.0000000021,1,2008,5,6,3606.816505521209,2491.1207034416047,3,4422.5502171299595,5,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,200999.99999999744,4,2007,7,6,3638.0783171158746,2794.976462181243,4,3901.04953387512,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
2,145900.00000000323,5,2008,9,5,4073.1677426680603,3174.76413253056,6,3972.9902200462548,3,4,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,169989.99999999744,5,2011,10,6,3627.725067595699,2380.054196094175,3,4275.867972880293,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
7,192999.99999999552,1,2008,7,6,3952.48821280767,2698.576104542351,4,3793.490498433587,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,207500.00000000207,5,2011,5,6,4026.1674169946245,2763.1998452016173,4,4276.444726933299,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
5,175000.0000000084,2,2008,3,5,3376.9900773414242,2138.963209589288,3,5106.46853151357,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
4,285000.00000000355,4,2007,5,8,4111.16144419676,3292.5041319328247,3,4588.4756468984815,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,176000.00000000192,4,2008,4,7,3732.9608881282566,3010.237244509915,3,4209.979311590552,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,236499.99999999395,5,2009,6,8,4104.8154528572,2854.0438893304163,3,4561.885386599714,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,221999.99999999616,3,2011,11,7,3941.968841341496,3199.8700492870353,3,4747.104042302707,3,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
7,200999.99999999744,4,2009,7,8,3801.307594311667,2546.9687333844463,3,4005.904061656814,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
6,117500.0000000058,1,2009,7,5,3060.820283683417,1834.978385174945,2,4044.1254427869085,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,319999.99999999703,1,2007,3,9,4222.572917416094,2952.0759166749863,3,4533.750693100307,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
7,189999.99999999575,2,2009,8,7,3838.1787926929474,2582.424377098536,3,3906.8561503632604,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,241999.99999999447,5,2008,11,7,3641.1107529213405,3079.806620780225,4,6231.73950528931,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,79900.00000000272,1,2011,6,4,2550.6929144901196,1504.6386876486802,1,3166.0431194576136,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,184899.99999999694,1,2009,8,7,3463.1789961616705,2237.374841907545,4,4246.031963806224,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
3,253000.00000001077,5,2009,2,7,3882.588896592524,3004.753934245075,3,4164.727742407879,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,239799.00000000707,3,2011,8,7,4017.080005390925,2997.675293268943,3,3969.1740969734874,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,244400.00000000544,1,2010,6,7,4055.93725558853,3311.2850861462052,3,5960.4258621567105,3,4,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
7,150899.99999999395,4,2011,7,6,4065.73935789738,2801.2542268583616,3,4690.917124938619,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
2,214000.00000000236,4,2009,6,7,3865.815002362882,3073.06383507665,5,3968.0502985217163,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,150000.000000001,1,2007,8,4,3772.530511396234,2519.296648943285,5,3718.119019933184,3,4,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,142999.99999999357,3,2007,6,5,3973.815606693529,2712.856121631729,3,6033.41505476468,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
4,137500.00000000515,5,2009,1,6,3312.15227839952,2412.6091701094647,2,4944.102483758807,3,2,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
3,124900.00000000381,1,2009,9,5,3814.961612100639,2922.568239068024,1,3982.6098744935066,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,142999.99999999357,4,2011,3,5,3402.4919067791966,2163.4834441561397,3,3830.24154563912,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,269999.9999999969,1,2007,11,8,3964.4267219104545,2710.0106408349857,4,4966.026259547024,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
5,192500.00000000463,4,2011,2,7,3675.875514779384,2843.6290421392723,3,4892.914186645059,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,197499.99999999715,5,2010,3,6,3571.7752226849043,2454.603880824893,3,4099.575431023356,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
4,128999.99999999892,1,2007,7,5,2951.134111982185,1729.5266766305451,3,3583.159326489702,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
6,119899.9999999994,2,2011,7,5,3010.5027206656873,1900.420139475085,3,3740.706985778443,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
4,133900.00000000477,1,2009,4,5,2761.7720502601946,1547.4849372568,2,3583.159326489702,3,2,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,172000.00000000175,1,2008,9,5,3699.4208559604103,3002.39798321309,4,4430.7429055085795,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
2,127499.99999999764,4,2011,10,6,3124.7169559248837,1924.2644767302052,4,4107.969251200604,3,4,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
1,144999.9999999984,1,2007,8,6,3804.0476847687964,2994.518806971849,3,3565.5852535092813,3,4,no,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
0,131999.99999999898,5,2007,4,5,3275.307186073741,2041.1959524086392,1,3642.4009319034553,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,185000.00000000696,1,2007,10,7,3653.183655501168,2404.5344085196707,4,3898.25626246711,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,155000.00000000247,1,2010,5,7,3273.785230692056,2493.3063914753156,5,1557.22334862478,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,116500.00000000084,1,2010,2,5,2939.930073297755,1718.7554020240498,3,3585.072006751425,3,2,yes,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,271999.9999999906,1,2008,7,6,4380.076460135955,3587.0789079783945,5,4625.527356032865,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,238999.99999998856,3,2009,5,9,4131.39136073023,2864.3891102818043,3,4575.968466823724,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,214899.99999999968,4,2010,2,7,3675.2824431713952,2943.1192299622435,5,4473.116926194626,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
7,178899.99999999825,5,2007,7,6,3387.665011790262,2565.840514475133,3,4275.867972880293,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,160000.00000000588,2,2009,6,5,3214.8573361362796,2370.6255797472854,3,4149.4097393936545,4,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
7,135000.00000000442,1,2008,7,5,3336.499141510677,2100.031172040151,3,3634.426747243829,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
0,37899.99999999931,4,2009,5,3,2794.921075691745,1905.21849020529,1,3199.545590672222,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,139999.99999999418,2,2011,3,6,2908.71043916767,2095.8011916278797,3,4303.552912536067,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
1,135000.00000000442,1,2011,12,4,3113.821791935456,2227.0325018522803,2,4381.249658525828,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
6,172999.9999999971,4,2009,7,7,3472.626126523635,2707.15991813022,3,1309.71003931525,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,99500.00000000156,3,2010,4,6,3048.606616523999,1823.236032794965,3,3763.787065105986,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,181999.9999999941,1,2008,12,7,3759.0731442323213,2506.3560840223313,3,4528.514939635953,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
0,167500.00000000704,1,2009,10,7,3696.496465556012,3041.9693599804,1,4490.090342457618,3,2,no,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
4,164999.99999999712,5,2011,4,7,3229.7929076990185,2455.7232059157263,5,1616.7555629641402,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,85500.0000000041,5,2011,8,4,2504.6921465186597,1738.445818731675,1,3191.2232746729383,3,2,yes,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,199900.0000000018,1,2007,11,7,3533.3641646810165,2289.3208913452836,3,2556.68286454409,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
1,110000.0000000052,1,2007,5,4,3006.012885994473,1782.286339163265,1,4118.411444656881,3,2,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
1,138999.99999999598,1,2009,6,5,3369.8338968643357,2132.0825096330814,3,3981.717003316159,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,178399.9999999919,1,2008,7,7,3139.6817774984133,1953.949254262495,3,4608.550653723074,5,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
7,335999.99999998615,2,2009,7,8,4233.930026005441,3440.289615182225,5,4621.659854406753,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
3,255900.00000000524,1,2008,5,8,4047.9582416488347,3236.781344751675,3,4461.602819650799,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
7,125999.99999999806,3,2009,8,5,2956.707004570825,2806.6149719559385,3,4254.214006576691,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
1,124999.99999999524,1,2008,8,5,3430.361061424545,2190.2800768653938,3,4395.7764854074885,3,2,no,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
2,117000.00000000083,2,2011,6,6,3279.864431949912,2715.6963797627104,1,2983.85208689598,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,395192.00000000786,3,2010,4,9,4247.702926765175,2980.234395968668,5,4260.812747016881,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
